time         ,iter.    ,bestScore,live    ,dead
1342298680683,      721,       23,     145,      83
1342298680883,    34030,      135,    2315,    7207
1342298681104,    61651,      135,    2833,   13635
1342298681304,    96309,      135,    3093,   21210
1342298681555,   125225,      135,    3042,   27520
1342298681755,   160032,      135,    3039,   34649
1342298682012,   191701,      135,    2967,   40678
1342298682212,   221329,      135,    2881,   45849
1342298682498,   257035,      135,    2699,   52087
1342298682698,   293642,      135,    2430,   58573
1342298682939,   322404,      135,    2257,   63082
1342298683141,   357400,      135,    2056,   69045
1342298683397,   389025,      135,    1755,   74244
1342298683597,   425620,      135,    1623,   79906
1342298683834,   455742,      135,    1480,   84823
1342298684034,   491580,      135,    1082,   90813
1342298684257,   522129,      135,     517,   97039
1342298684457,   532156,      135,       0,   99255
