time         ,iter.    ,bestScore,live    ,dead
1342298010918,        0,        0,       0,       0
1342298011118,     2326,      288,     239,     508
1342298011318,     4618,      288,     361,    1022
1342298011518,     6369,      288,     456,    1426
1342298011718,    11039,      288,     622,    2508
1342298011918,    19057,      288,     709,    4695
1342298012118,    32702,      288,     732,    8297
1342298012319,    47953,      288,    1046,   11520
1342298012534,    70990,      288,    1167,   17190
1342298012734,   101519,      288,    1449,   23956
1342298012934,   137279,      288,    1498,   32584
1342298013136,   156579,      288,    1556,   36977
1342298013363,   185000,      288,    1266,   43132
1342298013563,   192654,      288,    1197,   44576
1342298013764,   213336,      288,    1201,   48285
1342298013964,   224935,      288,    1169,   49949
1342298014164,   239422,      288,    1229,   51903
1342298014461,   249776,      288,    1412,   53472
1342298014666,   267509,      288,    1298,   56748
1342298014866,   282105,      288,    1129,   59095
1342298015066,   299098,      288,    1145,   60870
1342298015341,   312122,      288,    1250,   62992
1342298015541,   341065,      288,    1299,   68456
1342298015741,   370370,      288,    1354,   72801
1342298015960,   378353,      288,    1355,   73899
1342298016163,   394118,      288,    1666,   76243
1342298016363,   416744,      288,    1416,   80215
1342298016563,   437756,      288,    1353,   83018
1342298016763,   470562,      288,    1270,   86420
1342298017374,   501829,      288,    1141,   90601
1342298017574,   538725,      288,    1103,   94353
1342298017841,   564334,      288,    1001,   98529
1342298018042,   596828,      288,     622,  100728
1342298018242,   615768,      288,       0,  101911
