time         ,iter.    ,bestScore,live    ,dead
1342298064364,        0,        0,       0,       0
1342298064564,    23635,       21,    2139,     280
1342298064895,    45233,       21,    3706,     -98
1342298065099,    48993,       21,    3973,    -173
1342298065301,    70000,       21,    5473,    -884
1342298065501,    92856,       21,    7123,   -1716
1342298065756,   109636,       21,    8303,   -2499
1342298065956,   121655,       21,    9134,   -3125
1342298066156,   134750,       21,    9944,   -3469
1342298066359,   152627,       21,   11245,   -3950
1342298066580,   175000,       21,   12880,   -5208
1342298066826,   179812,       21,   13188,   -5458
1342298067029,   185528,       21,   13550,   -5624
1342298067246,   201876,       21,   14633,   -6552
1342298067507,   220722,       21,   15797,   -7327
1342298067707,   237786,       21,   16828,   -8027
1342298067907,   251133,       21,   17579,   -8475
1342298068107,   252653,       21,   17757,   -8650
1342298068311,   258930,       21,   18382,   -9156
1342298068548,   278018,       21,   19679,  -10060
1342298068770,   302436,       21,   21359,  -11380
1342298069139,   326277,       21,   23128,  -12424
1342298069339,   338584,       21,   23925,  -13078
1342298069539,   357488,       21,   25177,  -14101
1342298069739,   373718,       21,   26370,  -15160
1342298069939,   397880,       21,   27949,  -16527
1342298070139,   402511,       21,   28221,  -16688
1342298070344,   412626,       21,   28819,  -17168
1342298070548,   435115,       21,   30249,  -17754
1342298070748,   458844,       21,   31858,  -19069
1342298070948,   480484,       21,   33669,  -20710
1342298071163,   483561,       21,   33930,  -20967
1342298071363,   498710,       21,   35025,  -21916
1342298071565,   517428,       21,   36237,  -22909
1342298071781,   541538,       21,   37842,  -24294
1342298072108,   562943,       21,   39169,  -25351
1342298072308,   572861,       21,   39960,  -25984
1342298072560,   590910,       21,   41103,  -26953
1342298072760,   613402,       21,   42415,  -28048
1342298072961,   635284,       21,   43830,  -29076
1342298073238,   649258,       21,   44771,  -29882
1342298073438,   656049,       21,   45122,  -30226
1342298073638,   676081,       21,   46403,  -31350
1342298073839,   704842,       21,   48243,  -32683
1342298074046,   733364,       21,   49838,  -33782
1342298074259,   735907,       21,   49966,  -33873
1342298074459,   737966,       21,   50098,  -33996
