time         ,iter.    ,bestScore,live    ,dead
1342345565660,        0,        0,       1,      -1
1342345565860,    38577,       24,    1077,    2051
1342345566060,    93019,       24,    2039,    3618
1342345566271,   109935,       24,    2284,    3704
1342345566471,   165494,       24,    3273,    3917
1342345566671,   205165,       24,    3680,    4025
1342345566871,   262766,       24,    3627,    4499
1342345567071,   300208,       24,    3409,    5318
1342345567271,   355844,       24,    3862,    6315
1342345567471,   391064,       24,    4030,    6568
1342345567671,   447514,       24,    3957,    8099
1342345567871,   487347,       24,    3715,    9079
1342345568116,   536135,       24,    4128,    9473
1342345568316,   592202,       24,    4656,    9904
1342345568516,   630872,       24,    5056,    9591
1342345568716,   685492,       24,    5451,    9396
1342345568917,   725107,       24,    5723,    9325
1342345569117,   781355,       24,    5914,   10190
1342345569327,   831751,       24,    5890,   11116
1342345569527,   873287,       24,    6734,   10591
1342345569727,   927405,       24,    8535,    8802
1342345569927,   973855,       24,    8951,    8387
1342345570128,  1028632,       24,   10020,    7405
1342345570370,  1083747,       24,   11064,    6364
1342345570570,  1129069,       24,   11868,    5562
1342345570770,  1185000,       24,   12466,    4979
1342345570976,  1235000,       24,   13295,    4158
1342345571176,  1281643,       24,   14142,    3311
1342345571376,  1335422,       24,   15439,    2014
1342345571576,  1378871,       24,   16341,    1112
1342345571776,  1434017,       24,   17170,     283
1342345571976,  1481539,       24,   17535,     -82
1342345572176,  1538976,       24,   17526,     -71
1342345572376,  1583955,       24,   17639,    -184
1342345572595,  1633398,       24,   17938,    -475
1342345572795,  1688312,       24,   18622,   -1150
1342345572995,  1733727,       24,   20035,   -2554
1342345573196,  1789028,       24,   20859,   -3378
1342345573396,  1831501,       24,   20865,   -3384
1342345573596,  1883483,       24,   21615,   -4071
1342345573796,  1927715,       24,   21934,   -4390
1342345573996,  1985237,       24,   21990,   -4436
1342345574197,  2031653,       24,   22473,   -4919
1342345574397,  2087099,       24,   23052,   -5497
1342345574597,  2130479,       24,   23693,   -6138
1342345574797,  2186620,       24,   24305,   -6744
1342345574997,  2231318,       24,   24949,   -7376
1342345575197,  2287022,       24,   25928,   -8356
1342345575397,  2333334,       24,   26613,   -9040
1342345575618,  2383617,       24,   27927,  -10354
1342345575818,  2438447,       24,   28687,  -11114
1342345576018,  2486502,       24,   28899,  -11284
1342345576218,  2542187,       24,   29512,  -11895
1342345576418,  2587074,       24,   30373,  -12756
1342345576618,  2642410,       24,   31246,  -13629
1342345576818,  2687396,       24,   32135,  -14518
1342345577018,  2743346,       24,   32594,  -14977
1342345577220,  2790220,       24,   32620,  -15003
1342345577420,  2845242,       24,   33461,  -15844
1342345577620,  2891069,       24,   33786,  -16169
1342345577820,  2947449,       24,   34416,  -16799
1342345578033,  2997286,       24,   34487,  -16870
1342345578233,  3055202,       24,   34554,  -16937
1342345578433,  3097843,       24,   34657,  -17040
1342345578633,  3153703,       24,   35899,  -18283
1342345578834,  3199835,       24,   36675,  -19058
1342345579034,  3255682,       24,   37179,  -19562
1342345579234,  3302763,       24,   37267,  -19650
1342345579434,  3358416,       24,   37991,  -20374
1342345579636,  3402822,       24,   38900,  -21283
1342345579836,  3459104,       24,   39471,  -21854
1342345580036,  3502430,       24,   40473,  -22856
1342345580237,  3557650,       24,   41217,  -23601
1342345580437,  3602367,       24,   41604,  -23988
1342345580637,  3658122,       24,   41980,  -24363
1342345580837,  3664383,       24,   41994,  -24377
