time         ,iter.    ,bestScore,live    ,dead
1342298892986,        0,        0,       1,      -1
1342298893186,    86404,       44,    4633,    4231
1342298893386,   142011,       44,    7093,    4414
1342298893586,   228009,       44,   11320,    2905
1342298893786,   290370,       44,   14280,    1381
1342298893986,   373607,       44,   19169,   -1604
1342298894186,   436669,       44,   22700,   -4153
1342298894386,   518536,       44,   26627,   -6957
1342298894586,   581391,       44,   30520,   -9918
1342298894788,   658250,       44,   34872,  -13450
1342298895000,   708404,       44,   37482,  -15673
1342298895200,   790681,       44,   42677,  -20075
1342298895400,   852218,       44,   46395,  -23374
1342298895600,   936638,       44,   50984,  -27416
1342298895800,  1000098,       44,   54355,  -30512
1342298896000,  1084309,       44,   59495,  -35214
1342298896200,  1142238,       44,   63662,  -39231
1342298896400,  1226489,       44,   68324,  -43482
1342298896600,  1281055,       44,   71321,  -46313
1342298896800,  1365189,       44,   75872,  -50467
1342298897009,  1428951,       44,   79294,  -53682
1342298897210,  1512797,       44,   83973,  -58079
1342298898022,  1572709,       44,   88667,  -62664
1342298898222,  1572709,       44,   88667,  -62664
