time         ,iter.    ,bestScore,live    ,dead
1342348990709,      156,      127,      27,      54
1342348990909,    40000,      127,    1021,   10593
1342348991109,    80000,      131,    1434,   18683
1342348991327,   116069,      131,    1584,   22975
1342348991527,   167552,      131,    1549,   29103
1342348991727,   204601,      131,    1791,   35072
1342348991948,   244927,      131,    1729,   39795
1342348992148,   295701,      131,    1797,   45566
1342348992348,   324129,      131,    1749,   49134
1342348992548,   378844,      131,    1574,   53092
1342348992748,   413321,      131,    1578,   55742
1342348992966,   453451,      131,    1139,   59786
1342348993166,   510700,      131,     958,   65078
1342348993366,   547055,      131,     546,   71296
1342348993604,   596718,      131,      73,   79278
1342348993807,   648873,      131,      33,   86377
1342348994007,   688412,      131,      73,   92043
1342348994870,   740238,      131,      18,   99008
1342348995070,   789262,      131,       0,  104682
