time         ,iter.    ,bestScore,live    ,dead
1342298249445,        0,        0,       0,       0
1342298249654,     4302,      121,     826,     347
1342298249854,     7127,      121,    1381,     517
1342298250054,    19867,      121,    3409,    1330
1342298250254,    52532,      410,    7090,    4634
1342298250457,    61324,      410,    8108,    5655
1342298250657,    78762,      424,    8992,    8343
1342298250867,   100726,      424,    9853,   11717
1342298251109,   112412,      424,   10207,   13803
1342298251309,   130663,      424,   10782,   16765
1342298251521,   149313,      424,   11313,   19578
1342298251939,   163651,      424,   11728,   21903
1342298252142,   166034,      424,   11756,   22300
1342298252349,   188157,      424,   12410,   25840
1342298252549,   204500,      424,   12725,   28246
1342298252749,   214924,      424,   13339,   29420
1342298253554,   220801,      424,   13584,   30307
1342298253754,   249516,      424,   14427,   34397
1342298253959,   275601,      424,   15438,   38001
1342298254159,   305837,      425,   16616,   41896
1342298254409,   334080,      425,   17375,   45619
1342298254609,   357858,      425,   18144,   48743
1342298254876,   386425,      425,   18482,   52796
1342298255076,   416065,      425,   18789,   56884
1342298255306,   441463,      425,   19574,   60481
1342298255506,   469375,      425,   19863,   64311
1342298255760,   496692,      425,   20529,   67634
1342298255960,   528127,      425,   20977,   72705
1342298256216,   553366,      425,   21570,   76162
1342298256416,   579234,      425,   22045,   79396
1342298256616,   604265,      425,   22553,   82747
1342298256817,   615586,      425,   22911,   84010
1342298257018,   627463,      425,   23245,   85438
1342298257218,   646640,      425,   23418,   87577
1342298258185,   666826,      425,   23581,   90381
1342298258387,   683388,      425,   23804,   92676
1342298258587,   693687,      425,   23936,   93881
1342298258809,   723027,      425,   24303,   97614
1342298259009,   752658,      425,   25102,  101160
1342298259260,   782714,      425,   25547,  105162
1342298259468,   810545,      425,   25986,  108875
