time         ,iter.    ,bestScore,live    ,dead
1342298640960,        0,        0,       1,      -1
1342298641161,    50161,      135,    1658,   11376
1342298641376,    61598,      135,    1869,   13819
1342298641576,    86976,      135,    2462,   18759
1342298641776,   117870,      135,    2607,   24834
1342298641976,   143740,      135,    3008,   30200
1342298642194,   187516,      135,    3142,   36786
1342298642403,   207105,      135,    3174,   39723
1342298642603,   241093,      135,    3174,   45979
1342298643305,   269679,      135,    3144,   51586
1342298643505,   298205,      135,    3140,   55673
1342298643735,   339026,      135,    3185,   61136
1342298643935,   382378,      135,    3185,   66882
1342298644148,   412000,      135,    3167,   70258
1342298644349,   446433,      135,    3620,   73385
1342298644549,   471568,      135,    3625,   75089
1342298644749,   500109,      135,    3579,   79580
1342298644949,   538180,      135,    3731,   83999
1342298645149,   566006,      135,    3752,   89662
1342298645349,   600244,      135,    3587,   94558
1342298645586,   615701,      135,    3579,   98465
1342298645787,   655867,      135,    3170,  103420
1342298645997,   685698,      135,    2974,  106552
1342298646197,   725508,      135,    1877,  110457
1342298646398,   752353,      135,    1849,  115186
1342298646606,   755860,      135,    1788,  115670
1342298646806,   794883,      135,    1861,  120139
1342298647021,   825621,      135,    1793,  122373
1342298647221,   852637,      135,       0,  127219
