time         ,iter.    ,bestScore,live    ,dead
1342298772150,        0,        0,       1,      -1
1342298772351,    39469,       22,    4806,     722
1342298772551,   110305,       22,   13339,   -1705
1342298772753,   150912,       22,   17815,   -3553
1342298772953,   221978,       22,   25564,   -7267
1342298773212,   280490,       22,   32396,  -11243
1342298773412,   349673,       22,   40632,  -15971
1342298773681,   410266,       22,   47585,  -20072
1342298773881,   481136,       22,   55878,  -25893
1342298774599,   540311,       22,   62549,  -30106
1342298774800,   612198,       22,   70542,  -35285
1342298775033,   676755,       22,   77779,  -40949
1342298775233,   748451,       22,   85673,  -46333
1342298775477,   801602,       22,   91164,  -50281
1342298775677,   872312,       22,   98703,  -55725
1342298775937,   932297,       22,  105615,  -60750
1342298776137,  1001545,       22,  112770,  -65689
1342298776407,  1063605,       22,  119163,  -70601
1342298776607,  1130998,       22,  126953,  -76588
1342298776895,  1193395,       22,  134290,  -82168
1342298777095,  1265988,       22,  142396,  -87893
1342298777295,  1283673,       22,  144406,  -89481
