time         ,iter.    ,bestScore,live    ,dead
1342299006229,        0,        0,       1,      -1
1342299006429,    32525,      189,    7466,    1347
1342299006629,   108934,      189,   17174,    7403
1342299006829,   160035,      189,   23296,   10843
1342299007118,   231132,      193,   29525,   17127
1342299007318,   310975,      193,   35357,   23750
1342299007816,   331820,      193,   35970,   26729
1342299008021,   413392,      193,   39884,   35879
1342299008221,   472251,      193,   41577,   42895
1342299008469,   539677,      193,   42883,   50515
1342299008669,   614729,      193,   47519,   55834
1342299008869,   656145,      193,   49011,   59580
1342299009069,   735010,      193,   51651,   68280
1342299009269,   779851,      193,   52897,   73111
1342299009540,   856277,      193,   55498,   80461
1342299009740,   935000,      193,   58792,   87847
1342299009949,   981914,      193,   61004,   91947
1342299010149,  1057671,      193,   63782,   98207
1342299010893,  1074405,      193,   65021,   98841
1342299011093,  1153412,      193,   71011,  101917
1342299011293,  1185057,      193,   73373,  103403
