time         ,iter.    ,bestScore,live    ,dead
1342298904909,        0,        0,       1,      -1
1342298905109,    43871,       60,    2444,    7643
1342298905317,   118146,       60,    3576,   18855
1342298905526,   160185,       60,    5278,   22774
1342298905797,   225703,       60,    5708,   30644
1342298905997,   291278,       60,    6212,   39672
1342298906197,   329735,       60,    6436,   45530
1342298906402,   394231,       60,    6617,   52984
1342298906617,   442907,       60,    6641,   61106
1342298906869,   497785,       60,    6546,   66187
1342298907069,   565158,       60,    6660,   74044
1342298907738,   589950,       60,    6999,   76358
1342298907938,   652918,       60,    7167,   84113
1342298908138,   703388,       60,    7177,   88591
1342298908338,   760615,       60,    7121,   93639
1342298908538,   795046,       60,    7112,   97365
1342298908780,   851676,       60,    6459,  102215
1342298908980,   913070,       60,    5720,  107270
1342298909180,   955922,       60,    5226,  110554
1342298909380,  1015333,       60,    3888,  115430
1342298909580,  1057189,       60,    3588,  119477
1342298909818,  1111088,       60,    2261,  124767
1342298910019,  1135626,       60,    1653,  127800
