time         ,iter.    ,bestScore,live    ,dead
1342298043858,        0,        0,       0,       0
1342298044060,     7958,      136,     414,    2003
1342298044260,     9769,      136,     509,    2445
1342298044460,    11297,      136,     545,    2828
1342298044660,    12865,      136,     547,    3196
1342298044875,    14205,      136,     635,    3514
1342298045075,    15664,      136,     631,    3859
1342298045277,    17105,      136,     668,    4151
1342298045477,    18258,      136,     682,    4456
1342298045677,    19033,      136,     684,    4677
1342298045877,    20176,      136,     704,    4934
1342298046078,    21464,      136,     699,    5245
1342298046368,    22203,      136,     693,    5446
1342298046568,    23216,      136,     727,    5651
1342298046769,    23256,      136,     724,    5656
1342298046969,    23266,      136,     723,    5662
1342298047169,    23266,      136,     723,    5662
1342298047369,    23737,      136,     722,    5787
1342298047650,    23930,      136,     736,    5811
1342298047851,    23930,      136,     736,    5811
1342298048051,    26527,      136,     826,    6347
1342298048259,    26729,      136,     818,    6407
1342298048471,    38095,      136,     808,    8911
1342298048671,    54439,      136,    1112,   12422
1342298048871,    60654,      136,    1082,   13782
1342298049071,    61924,      136,    1074,   14165
1342298049271,    63712,      136,    1082,   14544
1342298049471,    65514,      136,    1062,   14975
1342298049672,    66979,      136,    1107,   15242
1342298049872,    68509,      136,    1135,   15546
1342298050072,    69850,      136,    1155,   15742
1342298050272,    71094,      136,    1192,   15971
1342298050472,    72063,      136,    1183,   16267
1342298050672,    73132,      136,    1190,   16449
1342298050872,    74117,      136,    1182,   16627
1342298051146,    74288,      136,    1184,   16641
1342298051346,    75161,      136,    1182,   16743
1342298051546,    76146,      136,    1210,   16862
1342298051746,    76646,      136,    1212,   16959
1342298051946,    76713,      136,    1212,   16975
1342298052148,    76797,      136,    1215,   16988
1342298052393,    76977,      136,    1213,   17024
1342298052593,    76985,      136,    1212,   17025
1342298052794,    77086,      136,    1211,   17046
1342298052994,    77137,      136,    1215,   17051
1342298053194,    77175,      136,    1217,   17054
1342298053398,    77400,      136,    1206,   17118
1342298053600,    77479,      136,    1204,   17140
1342298053802,    77479,      136,    1204,   17140
1342298054005,    77502,      136,    1202,   17151
