time         ,iter.    ,bestScore,live    ,dead
1342298695835,        0,        0,       1,      -1
1342298696036,    53067,       19,    9365,    4104
1342298696236,   114615,       19,   19073,    5621
1342298696437,   158925,       19,   25904,    6617
1342298696637,   226437,       19,   36043,    6590
1342298696887,   267886,       19,   42383,    5754
1342298697087,   320832,       19,   50504,    4491
1342298697347,   374812,       19,   58694,    2476
1342298697547,   443791,       19,   69382,    -353
1342298698279,   482841,       19,   75470,   -3140
1342298698479,   549287,       19,   85684,   -6866
1342298698720,   591353,       19,   92220,   -9297
1342298698920,   656337,       19,  101350,  -12510
1342298699162,   700176,       19,  107377,  -15218
1342298699362,   766725,       19,  117866,  -20635
1342298699621,   809295,       19,  124746,  -24138
1342298699821,   877208,       19,  135434,  -30585
1342298700059,   919168,       19,  142374,  -34381
1342298700260,   984816,       19,  152113,  -39853
1342298700515,  1032046,       19,  159192,  -43903
1342298700715,  1098487,       19,  169284,  -50217
1342298700957,  1145057,       19,  176063,  -53974
1342298701157,  1210970,       19,  185891,  -59462
1342298701423,  1257369,       19,  192917,  -62658
1342298701623,  1325538,       19,  203014,  -67988
1342298701865,  1370880,       19,  209592,  -72121
1342298702065,  1437651,       19,  219068,  -77069
1342298702332,  1485804,       19,  226056,  -81465
1342298702532,  1553066,       19,  235639,  -87376
1342298702799,  1601420,       19,  242583,  -91924
1342298703005,  1669391,       19,  252063,  -98257
1342298703264,  1718511,       19,  259111, -103232
1342298703464,  1779479,       19,  268569, -110128
1342298703750,  1834503,       19,  277874, -117310
1342298703950,  1899839,       19,  288571, -125432
1342298704237,  1951414,       19,  297682, -132337
1342298704437,  2017067,       19,  308791, -140905
1342298706025,  2069593,       19,  317371, -147435
1342298706225,  2069593,       19,  317371, -147435
