time         ,iter.    ,bestScore,live    ,dead
1342348995522,        0,        0,       0,       0
1342348995751,    42445,      194,    1925,    5372
1342348995951,    90761,      194,    4017,   11500
1342348996151,   131673,      194,    5272,   15268
1342348996352,   185802,      194,    5435,   20086
1342348996552,   226841,      194,    6043,   21767
1342348996752,   277324,      194,    7483,   25325
1342348996956,   322274,      194,    7204,   29059
1342348997187,   369305,      194,    7152,   33814
1342348997387,   422248,      194,    7218,   35504
1342348997587,   463967,      196,    6930,   36518
1342348997787,   518376,      196,    6969,   38382
1342348997987,   561932,      196,    6896,   39522
1342348998187,   620011,      196,    6856,   41044
1342348998387,   664295,      196,    6946,   42794
1342348998630,   719490,      196,    6784,   44680
1342348998830,   776148,      196,    6480,   46529
1342348999033,   821566,      196,    6487,   47451
1342348999233,   877180,      196,    6345,   48461
1342348999433,   925139,      196,    6511,   49472
1342348999633,   979642,      196,    6407,   51464
1342348999833,  1025176,      196,    6301,   52577
1342349000066,  1080029,      196,    6110,   53502
1342349000266,  1134854,      196,    6021,   54199
1342349000466,  1178653,      196,    6137,   55808
1342349000666,  1233143,      196,    5978,   57716
1342349000866,  1277673,      196,    5945,   58370
1342349001067,  1333223,      196,    5462,   59235
1342349001267,  1376655,      196,    5451,   59640
1342349001467,  1430733,      196,    5534,   61313
1342349001667,  1468742,      196,    5433,   61715
1342349001867,  1523138,      196,    5378,   62979
1342349002067,  1561118,      196,    4985,   64207
1342349002267,  1612953,      196,    4865,   64814
1342349002470,  1655841,      196,    4860,   65622
1342349002670,  1706795,      196,    4807,   65887
1342349002871,  1752123,      196,    4842,   66571
1342349003071,  1802811,      196,    4848,   66986
1342349003271,  1837968,      196,    4825,   67578
1342349003471,  1888797,      196,    4846,   68071
1342349003671,  1931903,      196,    4394,   68922
1342349003871,  1982245,      196,    4097,   69985
1342349004071,  2023454,      196,    4106,   70344
1342349004271,  2074415,      196,    4071,   71060
1342349004471,  2117135,      196,    4066,   71331
1342349004671,  2167944,      196,    4067,   72266
1342349004871,  2208194,      196,    4087,   72652
1342349005072,  2255479,      196,    4092,   73092
1342349005272,  2292839,      196,    4136,   73057
1342349005472,  2343307,      196,    4118,   73246
1342349005672,  2387361,      196,    3936,   73980
1342349005872,  2440014,      196,    3920,   75124
1342349006072,  2479896,      196,    3979,   76684
1342349006280,  2534638,      196,    3985,   77630
1342349006481,  2573126,      196,    3985,   78251
1342349006681,  2625727,      196,    3974,   78338
1342349006881,  2665121,      196,    3935,   78431
1342349007081,  2716573,      196,    4141,   79121
1342349007281,  2759201,      196,    4113,   79493
1342349007481,  2811755,      196,    4036,   79947
1342349007681,  2855795,      196,    3981,   80274
1342349007881,  2908532,      196,    4014,   80523
1342349008081,  2952108,      196,    4237,   81335
1342349008281,  3004086,      196,    4099,   81775
1342349008482,  3047013,      196,    4350,   82775
1342349008682,  3098584,      196,    4370,   83894
1342349008898,  3137020,      196,    4325,   83953
1342349009098,  3189510,      196,    4278,   84021
1342349009317,  3234763,      196,    4105,   84395
1342349009517,  3284680,      196,    4200,   85794
1342349009732,  3330991,      196,    4261,   87287
1342349009932,  3381585,      196,    4132,   89338
1342349010158,  3425670,      196,    4222,   90887
1342349010358,  3476188,      196,    4146,   92463
1342349010558,  3521694,      196,    4161,   93244
