time         ,iter.    ,bestScore,live    ,dead
1342299142126,        0,        0,       1,      -1
1342299142326,    37936,      277,    3868,    5477
1342299142526,    92771,      279,    4817,   15161
1342299142934,    94688,      279,    4809,   15435
1342299143134,   149175,      279,    5358,   24625
1342299143335,   188826,      279,    6357,   29346
1342299143535,   240944,      279,    6754,   36983
1342299143738,   280090,      279,    6744,   42282
1342299143938,   331781,      279,    7268,   49915
1342299144139,   366176,      279,    7273,   54843
1342299144339,   419511,      279,    7438,   61682
1342299144541,   454977,      279,    7546,   66367
1342299144741,   505662,      279,    7810,   72653
1342299144941,   541960,      279,    8154,   77297
1342299145141,   590676,      283,    8294,   84884
1342299145341,   623804,      283,    8289,   88600
1342299145541,   660443,      283,    8341,   92812
1342299145741,   687162,      283,    8303,   95778
1342299145942,   737603,      283,    8308,  102391
1342299146142,   771742,      283,    8254,  108120
1342299146342,   819143,      283,    8687,  112541
1342299146542,   848452,      283,    8632,  115065
1342299146742,   894383,      283,    8613,  119716
1342299146942,   925266,      283,    8618,  124166
1342299147142,   971606,      283,    8610,  129509
