time         ,iter.    ,bestScore,live    ,dead
1342299087545,        0,        0,       0,       0
1342299087745,    49718,      107,    5383,    1748
1342299087960,    80000,      107,    7380,    2827
1342299088160,   129283,      107,   11002,    4572
1342299088360,   165792,      107,   14119,    4597
1342299088560,   215000,      107,   17018,    5660
1342299088761,   252028,      107,   18999,    6466
1342299088961,   303968,      107,   21645,    7492
1342299089161,   344635,      107,   24124,    8287
1342299089366,   396997,      107,   26569,    9727
1342299089566,   439300,      107,   28077,   10480
1342299089766,   489578,      107,   29975,   11705
1342299089966,   531866,      107,   31145,   12722
1342299090184,   577395,      107,   32932,   13549
1342299090386,   629635,      107,   35308,   14170
1342299090586,   670781,      107,   36087,   15342
1342299090787,   724398,      107,   37959,   16063
1342299090988,   763712,      107,   39246,   16894
1342299091188,   817614,      107,   40804,   18406
1342299091388,   864121,      107,   41160,   19316
1342299091588,   916765,      107,   43452,   19679
1342299091789,   957243,      107,   44765,   20059
1342299091989,  1008979,      107,   46368,   20556
1342299092192,  1054216,      109,   47879,   21068
1342299092437,  1095087,      109,   51698,   19425
1342299092637,  1121210,      109,   53838,   18385
