time         ,iter.    ,bestScore,live    ,dead
1342345786000,        0,        0,       1,      -1
1342345786200,    25258,       20,     755,    5211
1342345786401,    77840,       20,     955,   13712
1342345786601,   109724,       20,     913,   18170
1342345786807,   163930,       20,    1000,   25824
1342345787007,   202224,       20,     321,   31676
1342345787207,   254621,       20,     450,   38516
1342345787408,   290358,       20,     364,   41355
1342345787608,   341752,       20,     889,   44142
1342345787808,   373840,       20,    1044,   45261
1342345788016,   428778,       20,     996,   47120
1342345788216,   471651,       20,     880,   48001
1342345788416,   523694,       20,     689,   48994
1342345788616,   563316,       20,     552,   51242
1342345788816,   616141,       20,     533,   55073
1342345789016,   654658,       20,    1219,   57479
1342345789217,   709293,       20,    1356,   60684
1342345789417,   749968,       20,    1237,   62707
1342345789670,   804838,       20,     841,   65155
1342345789871,   859129,       20,     818,   67807
1342345790080,   893712,       20,     827,   68523
1342345790280,   949400,       20,     489,   71187
1342345790496,   982831,       20,     474,   72656
1342345790696,  1036878,       20,     429,   74070
1342345790903,  1071297,       20,     674,   74684
1342345791103,  1122519,       20,     645,   75452
1342345791303,  1157140,       20,     697,   75570
1342345791504,  1211658,       20,     568,   76565
1342345791704,  1243543,       20,     521,   77348
1342345791904,  1298948,       20,     506,   78823
1342345792111,  1331910,       20,     495,   79017
1342345792373,  1379558,       20,     608,   79598
1342345792573,  1434707,       20,     616,   79998
1342345792773,  1464575,       20,     572,   80240
1342345792973,  1518514,       20,     743,   86429
1342345793173,  1547879,       20,     631,   89679
1342345793464,  1603386,       20,     717,   95092
1342345793664,  1657408,       20,     891,   97125
1342345793884,  1679339,       20,     891,   98277
1342345794084,  1735119,       20,    1392,   99523
1342345794284,  1765382,       20,    1613,  100188
1342345794485,  1820659,       20,    1602,  101048
1342345794685,  1854327,       20,    1671,  102234
1342345794885,  1907646,       20,    1883,  104057
1342345795642,  1914229,       20,    1871,  104350
1342345795842,  1971684,       20,    1920,  105275
1342345796042,  2021158,       20,    2326,  105956
1342345796287,  2075284,       20,    2451,  107980
1342345796487,  2129840,       20,    2457,  109395
1342345796694,  2172990,       20,    2563,  110645
1342345796894,  2229029,       20,    2849,  111320
1342345797095,  2276948,       20,    2859,  111616
1342345797295,  2323016,       20,    2935,  112277
1342345797498,  2377584,       20,    3025,  112869
1342345797698,  2423482,       20,    3128,  113256
1342345797920,  2472997,       20,    3126,  113608
1342345798121,  2527547,       20,    3243,  114441
1342345798327,  2568916,       20,    3199,  115771
1342345798527,  2621692,       20,    3396,  116118
1342345798727,  2660355,       20,    3375,  116736
1342345798927,  2714280,       20,    3346,  117262
1342345799127,  2755000,       20,    3055,  117761
1342345799360,  2801761,       20,    2947,  119926
1342345799561,  2855222,       20,    2527,  120539
1342345799761,  2890478,       20,    2656,  120767
1342345799961,  2945017,       20,    2649,  121772
1342345800161,  2980077,       20,    2514,  122141
1342345800361,  3033506,       20,    2543,  122350
1342345800565,  3065000,       20,    2559,  122807
1342345800765,  3121455,       20,    2725,  123187
1342345800965,  3156709,       20,    2642,  123458
1342345801165,  3166093,       20,    2649,  123665
