time         ,iter.    ,bestScore,live    ,dead
1342299126370,        0,        0,       1,      -1
1342299126596,    40771,      342,    2718,    7430
1342299126796,    89404,      350,    3283,   16188
1342299126999,   120746,      350,    4446,   22510
1342299127224,   173724,      350,    5391,   31854
1342299127427,   203717,      350,    5606,   37679
1342299127627,   253571,      350,    5601,   45056
1342299127840,   282972,      350,    5975,   49901
1342299128040,   332962,      351,    5998,   56653
1342299128246,   362439,      351,    6164,   61506
1342299128446,   409348,      351,    6768,   69624
1342299128648,   439158,      351,    6896,   75322
1342299128853,   487238,      351,    7259,   83573
1342299129610,   518123,      351,    7454,   88181
1342299129810,   564182,      351,    7632,   96328
1342299130028,   594435,      351,    7838,  101108
1342299130229,   641726,      351,    8269,  109580
1342299130434,   672900,      351,    8573,  113683
1342299130634,   717722,      351,    8801,  120537
1342299130839,   747684,      351,    9033,  125239
1342299131039,   795587,      351,    9437,  131610
1342299131239,   826951,      351,    9620,  137286
1342299131440,   856393,      351,    9948,  141432
