time         ,iter.    ,bestScore,live    ,dead
1342345615949,        0,        0,       1,      -1
1342345616149,    28474,       65,     831,    1813
1342345616349,    81939,       65,    1872,    5133
1342345616549,   118278,       65,    1952,    6388
1342345616749,   173711,       65,    1741,    7664
1342345616950,   224283,       65,    1347,    8882
1342345617150,   270133,       65,    1259,   10439
1342345617350,   325010,       65,    2119,   12298
1342345617550,   373713,       65,    2011,   13683
1342345617750,   428775,       65,    2086,   14553
1342345617950,   478609,       65,    2941,   16863
1342345618155,   528777,       65,    3320,   18321
1342345618355,   583530,       65,    3700,   19176
1342345618555,   629917,       65,    4126,   19409
1342345618755,   683942,       65,    4082,   20885
1342345618956,   729341,       65,    3985,   21366
1342345619159,   784954,       65,    4159,   22786
1342345619359,   827242,       65,    4396,   24776
1342345619559,   876315,       65,    4131,   26246
1342345619760,   922048,       65,    4602,   28710
1342345620235,   976527,       65,    4422,   30000
1342345620435,  1032572,       65,    4724,   32199
1342345620635,  1080071,       65,    4393,   33652
1342345620835,  1134373,       65,    5149,   35634
1342345621036,  1179710,       65,    5459,   38543
1342345621236,  1233006,       65,    5299,   40110
1342345621436,  1278667,       65,    5385,   41887
1342345621636,  1332385,       65,    5351,   43488
1342345621836,  1375101,       65,    5848,   45879
1342345622036,  1428006,       65,    5776,   46842
1342345622236,  1474301,       65,    5916,   47996
1342345622467,  1526668,       65,    5976,   48548
1342345622667,  1581179,       65,    5889,   48796
1342345622867,  1625231,       65,    5978,   50205
1342345623067,  1677804,       65,    5923,   51939
1342345623280,  1723292,       65,    5789,   52521
1342345623480,  1778821,       65,    5929,   54668
1342345623698,  1825801,       65,    6247,   56517
1342345623898,  1881441,       65,    6111,   57624
1342345624106,  1932348,       65,    6111,   58976
1342345624307,  1988106,       65,    5840,   61421
1342345624508,  2034635,       65,    5887,   62536
1342345624708,  2089732,       65,    6072,   63332
1342345624922,  2137355,       65,    6224,   63761
1342345625128,  2193539,       65,    6282,   64139
1342345625356,  2240785,       65,    6515,   65128
1342345625556,  2292786,       65,    6955,   68461
1342345625792,  2340000,       65,    7179,   70471
1342345625993,  2393619,       65,    7229,   71906
1342345626193,  2441157,       65,    6975,   72798
1342345626393,  2494453,       65,    6846,   74914
1342345626617,  2543949,       65,    6537,   76496
1342345626817,  2597602,       65,    5879,   77333
1342345627070,  2649462,       65,    6023,   77636
1342345627270,  2703192,       65,    6089,   78815
1342345627526,  2753711,       65,    5908,   79785
1342345627726,  2807856,       65,    6005,   81080
1342345627977,  2858912,       65,    4839,   82363
1342345628177,  2912462,       65,    5003,   82943
1342345628428,  2962820,       65,    4856,   83301
1342345628628,  3017497,       65,    4514,   83749
1342345628879,  3069374,       65,    3800,   84764
1342345629079,  3123745,       65,    3466,   85626
1342345629329,  3175268,       65,    3464,   85911
1342345629529,  3230000,       65,    3259,   86176
1342345629767,  3282650,       65,    3379,   86086
1342345629968,  3339151,       65,    3184,   86329
1342345630180,  3390075,       65,    3566,   86055
1342345630380,  3445181,       65,    3079,   86552
1342345630584,  3498061,       65,    2951,   86680
1342345630784,  3556119,       65,    3142,   86505
1342345630984,  3605794,       65,    3193,   86456
