time         ,iter.    ,bestScore,live    ,dead
1342295214564,      653,      142,      82,     132
1342295215672,      653,      142,      82,     132
1342295216865,     5657,      142,     259,    1438
1342295218108,     7121,      142,     292,    1804
1342295219308,     7469,      142,     294,    1923
1342295220501,     9786,      142,     271,    2541
1342295221727,    11849,      142,     272,    3101
1342295224598,    14413,      142,     227,    3791
1342295225856,    14413,      142,     227,    3791
1342295228429,    14413,      142,     227,    3791
