time         ,iter.    ,bestScore,live    ,dead
1342299109538,        0,        0,       1,      -1
1342299109738,    70742,       20,   12429,    2442
1342299109938,   125657,       20,   21458,    3648
1342299110208,   188749,       20,   31204,    4439
1342299110408,   259614,       20,   42066,    5010
1342299110638,   300301,       20,   48483,    5600
1342299110838,   370668,       20,   58540,    7400
1342299111057,   412564,       20,   64603,    7788
1342299111257,   486353,       20,   74919,    7795
1342299111467,   524962,       20,   80257,    8227
1342299111667,   590717,       20,   89495,    8757
1342299111932,   635849,       20,   95496,    8662
1342299112132,   709583,       20,  105943,    8421
1342299112349,   747532,       20,  111230,    8831
1342299112549,   819518,       20,  121220,    9485
1342299112773,   859099,       20,  126394,    9557
1342299112973,   933184,       20,  137180,    9686
1342299113198,   970261,       20,  142339,    9346
1342299113398,  1044482,       20,  151664,    9438
1342299113626,  1083300,       20,  156731,    9410
1342299113826,  1154505,       20,  166155,    9392
1342299114053,  1196045,       20,  171517,    9627
1342299114253,  1267474,       20,  181066,    9443
1342299114492,  1309649,       20,  186281,    9136
1342299114693,  1319472,       20,  187520,    9089
