time         ,iter.    ,bestScore,live    ,dead
1342299188224,        0,        0,       1,      -1
1342299188478,    51759,      273,    2103,    4982
1342299188678,   113556,      273,    3138,   11464
1342299188878,   155969,      273,    3613,   15131
1342299189078,   215805,      276,    4170,   19708
1342299189278,   258958,      276,    4160,   22755
1342299189520,   321384,      276,    4214,   27941
1342299189720,   379768,      279,    4548,   31517
1342299189920,   418630,      279,    4747,   33592
1342299190120,   477206,      279,    4737,   39029
1342299190320,   523657,      279,    4841,   41142
1342299190534,   585201,      279,    4857,   45636
1342299190734,   624302,      279,    4928,   46927
1342299190985,   676435,      279,    5158,   49933
1342299191185,   734997,      279,    5217,   54075
1342299191385,   775117,      279,    5290,   56600
1342299191586,   834189,      279,    5284,   61279
1342299191786,   883614,      279,    5226,   64656
1342299192531,   934743,      279,    5124,   69665
1342299192731,   990661,      279,    5076,   72784
1342299192931,  1034460,      279,    5074,   75737
1342299193132,  1096679,      279,    5047,   78487
1342299193332,  1111453,      279,    5085,   79307
