time         ,iter.    ,bestScore,live    ,dead
1342295182376,     1077,      206,     171,      73
1342295184705,     5002,      206,     443,     485
1342295185777,     5240,      206,     456,     525
1342295186947,    11012,      207,     633,    1022
1342295188087,    11764,      207,     649,    1050
1342295189392,    14719,      207,     696,    1215
1342295190557,    19095,      207,     773,    1526
1342295191827,    22414,      207,     838,    1742
1342295194220,    23000,      207,     846,    1764
1342295195353,    23000,      207,     846,    1764
