time         ,iter.    ,bestScore,live    ,dead
1342345582538,        0,        0,       1,      -1
1342345582751,    59648,       22,     987,    5815
1342345582951,    95580,       22,    1163,    9618
1342345583151,   152526,       22,    1604,   12677
1342345583352,   188641,       22,    1682,   15036
1342345583552,   246508,       22,    1482,   17403
1342345583752,   278217,       22,    1602,   19338
1342345583965,   336010,       22,    1610,   22758
1342345584165,   370196,       22,    1910,   23332
1342345584365,   429102,       22,    1886,   25052
1342345584565,   462912,       22,    1586,   25867
1342345584765,   520905,       22,    1859,   25887
1342345584965,   552829,       22,    1976,   26100
1342345585215,   595615,       22,    2511,   27323
1342345585415,   651656,       22,    3046,   28834
1342345585615,   692045,       22,    3698,   29077
1342345585839,   744006,       22,    4201,   28584
1342345586039,   802927,       22,    4819,   27976
1342345586239,   852178,       22,    5694,   27117
1342345586439,   904549,       22,    6283,   26529
1342345586639,   965135,       22,    6437,   26378
1342345586839,  1021417,       22,    7191,   25658
1342345587039,  1079284,       22,    7796,   25110
1342345587240,  1134389,       22,    8390,   24616
1342345587440,  1192931,       22,    9566,   23446
1342345587640,  1250345,       22,   10058,   22954
1342345587840,  1308089,       22,   10671,   22341
1342345588041,  1362838,       22,   11210,   21805
1342345588242,  1421151,       22,   11611,   21415
1342345588446,  1478140,       22,   12156,   20870
1342345588646,  1533428,       22,   12679,   20388
1342345588863,  1591978,       22,   13183,   19884
1342345589063,  1651237,       22,   14106,   18961
1342345589263,  1705000,       22,   14890,   18178
1342345589467,  1760424,       22,   15475,   17601
1342345589667,  1819381,       22,   16102,   16987
1342345589867,  1872581,       22,   17087,   16003
1342345590067,  1932009,       22,   17644,   15446
1342345590267,  1987610,       22,   17795,   15324
1342345590467,  2039450,       22,   18166,   14953
1342345590667,  2101131,       22,   18224,   14897
1342345590867,  2152984,       22,   18332,   14789
1342345591070,  2213449,       22,   18887,   14234
1342345591270,  2265407,       22,   19609,   13520
1342345591492,  2322616,       22,   20266,   12863
1342345591692,  2382258,       22,   20676,   12453
1342345591892,  2435701,       22,   20785,   12344
1342345592092,  2495223,       22,   21751,   11415
1342345592293,  2547151,       22,   22346,   10825
1342345592493,  2606458,       22,   22901,   10271
1342345592693,  2651547,       22,   23227,    9945
1342345592893,  2711424,       22,   24044,    9128
1342345593093,  2762347,       22,   24368,    8806
1342345593293,  2823272,       22,   24617,    8564
1342345593493,  2874279,       22,   24907,    8274
1342345593693,  2934506,       22,   25299,    7882
1342345593893,  2986591,       22,   25508,    7673
1342345594093,  3043703,       22,   26596,    6600
1342345594293,  3094327,       22,   27549,    5683
1342345594511,  3150553,       22,   28197,    5035
1342345594711,  3206281,       22,   28378,    4860
1342345594913,  3257856,       22,   28705,    4545
1342345595113,  3317484,       22,   29260,    3993
1342345595313,  3367344,       22,   29808,    3603
1342345595513,  3426771,       22,   29704,    3710
1342345595713,  3477133,       22,   29836,    3607
1342345595913,  3537643,       22,   29306,    4181
1342345596113,  3586232,       22,   29307,    4184
1342345596313,  3646130,       22,   29159,    4332
1342345596514,  3695869,       22,   28736,    4754
1342345596714,  3757424,       22,   29061,    4429
1342345596914,  3805557,       22,   29656,    3835
1342345597114,  3864573,       22,   30173,    3318
1342345597318,  3916396,       22,   30440,    3051
1342345597518,  3974664,       22,   31498,    1992
1342345597718,  3980435,       22,   31528,    1963
