time         ,iter.    ,bestScore,live    ,dead
1342298849294,        0,        0,       1,      -1
1342298849495,    72162,       57,    1684,    7392
1342298849695,   118944,       57,    2738,    9186
1342298849912,   184261,       57,    2675,   12487
1342298850112,   258547,       57,    2613,   14948
1342298850314,   319414,       57,    2412,   16222
1342298850514,   381419,       57,    3094,   16114
1342298850770,   459367,       57,    3815,   15815
1342298850970,   527726,       57,    3703,   16656
1342298851170,   586793,       57,    3684,   17198
1342298851370,   644487,       57,    2900,   18194
1342298851570,   713207,       57,    2520,   18711
1342298851771,   773281,       57,    2624,   18688
1342298851971,   832528,       57,    2567,   18793
1342298852176,   896346,       57,    1247,   20350
1342298852376,   923772,       57,       0,   21882
