time         ,iter.    ,bestScore,live    ,dead
1342345770319,        0,        0,       1,      -1
1342345770519,    63876,      134,    1787,   23404
1342345770719,   104081,      134,    2577,   35179
1342345770986,   151153,      134,    3115,   49844
1342345771186,   221051,      134,    4363,   67040
1342345771386,   242334,      134,    4731,   71964
1342345771715,   302253,      134,    5280,   87213
1342345772027,   353348,      134,    5308,  100948
1342345772342,   404701,      134,    5768,  113616
1342345772682,   449615,      134,    6299,  122884
1342345773012,   496186,      134,    6292,  132297
1342345773339,   541910,      134,    6334,  144107
1342345774412,   588612,      134,    6265,  156319
1342345774612,   645968,      134,    7463,  164234
1342345774812,   691061,      134,    7605,  173745
1342345775012,   731309,      134,    8164,  180269
1342345775218,   767581,      134,    8703,  186974
1342345775530,   810383,      134,    9297,  195294
1342345775732,   854622,      134,   10049,  198824
1342345775932,   904189,      134,   10981,  203657
1342345776132,   953226,      134,   11633,  209272
1342345776332,   997964,      134,   12082,  213719
1342345776532,  1045000,      134,   12614,  219217
1342345776732,  1092065,      134,   12727,  225433
1342345776932,  1143145,      134,   12785,  232660
1342345777132,  1190016,      134,   13094,  239663
1342345777333,  1242628,      134,   13470,  243670
1342345777539,  1293257,      134,   14106,  251664
1342345777739,  1337680,      134,   14801,  254829
1342345777939,  1382372,      134,   15067,  258115
1342345778139,  1427978,      134,   15402,  262461
1342345778339,  1469554,      134,   15663,  269181
1342345778569,  1521772,      134,   15809,  276121
1342345778819,  1584004,      134,   16334,  282379
1342345779088,  1645675,      134,   17023,  288824
1342345779288,  1712872,      134,   17476,  296317
1342345779488,  1750681,      134,   17632,  301920
1342345779688,  1786714,      134,   17685,  307714
1342345779888,  1854240,      134,   18155,  313996
1342345780088,  1892524,      134,   18590,  319479
1342345780312,  1938964,      134,   19299,  327496
1342345780512,  2002985,      134,   20525,  334385
1342345780713,  2036377,      134,   21121,  338573
1342345780913,  2103557,      134,   22046,  345738
1342345781113,  2133293,      134,   22272,  347430
1342345781429,  2200597,      134,   22901,  355717
1342345781629,  2268552,      134,   23448,  364415
1342345781829,  2293321,      134,   23646,  367066
1342345782029,  2346876,      134,   24043,  374333
1342345782435,  2385053,      134,   24396,  378277
1342345782635,  2450974,      134,   25011,  383236
1342345784407,  2480751,      134,   25085,  388285
1342345784614,  2551477,      134,   25739,  395354
1342345784818,  2596606,      134,   26304,  397812
1342345785018,  2663034,      134,   26687,  409266
1342345785218,  2695046,      134,   26813,  416478
1342345785418,  2729889,      134,   26932,  421169
