time         ,iter.    ,bestScore,live    ,dead
1342298807854,      412,       70,      97,      40
1342298808164,     1684,       83,     241,     156
1342298808364,    38936,       89,    4178,    2538
1342298808564,    74332,       89,    7709,    4000
1342298808764,   116231,       89,   11516,    5567
1342298808970,   147188,       89,   14386,    6942
1342298809170,   190388,       89,   18109,    8631
1342298809384,   222285,       89,   20749,    9712
1342298809584,   265250,       89,   24627,   10595
1342298809784,   298494,       89,   27494,   11622
1342298809985,   339885,       89,   31056,   12422
1342298810202,   375128,       89,   34037,   13301
1342298810402,   418313,       89,   37695,   14258
1342298810638,   451707,       89,   40538,   14700
1342298810838,   496809,       89,   44084,   15127
1342298811048,   529795,       89,   46628,   15599
1342298811248,   573839,       89,   50509,   15701
1342298811478,   609561,       89,   53214,   15852
1342298811683,   653361,       89,   56709,   16859
1342298811907,   690000,       89,   59415,   17221
1342298812107,   734517,       89,   62768,   18277
1342298812339,   770577,       89,   65498,   18756
1342298812539,   814812,       89,   69099,   18880
1342298812766,   850077,       89,   72345,   18914
1342298812966,   868550,       89,   74014,   18886
