time         ,iter.    ,bestScore,live    ,dead
1342299093042,        0,        0,       1,      -1
1342299093242,    59500,       86,   10500,    -355
1342299093442,    96576,       86,   16019,   -1145
1342299093713,   158084,       86,   25201,   -2708
1342299093913,   222117,       86,   34221,   -4470
1342299094113,   257649,       86,   38952,   -5948
1342299094313,   320398,       86,   47211,   -7937
1342299094513,   361329,       86,   52583,   -9964
1342299094713,   423494,       86,   60427,  -12101
1342299094914,   450220,       86,   63646,  -12939
1342299095114,   514123,       86,   71537,  -15416
1342299095314,   551637,       86,   76057,  -16837
1342299095514,   610384,       86,   83448,  -19435
1342299095714,   648654,       86,   88102,  -21241
1342299095914,   715000,       86,   96024,  -23496
1342299096114,   752797,       86,  100259,  -25087
1342299096317,   814679,       86,  107385,  -27920
1342299097179,   837644,       86,  110084,  -28940
1342299097379,   898511,       86,  117642,  -31483
1342299097579,   939244,       86,  122315,  -33181
1342299097784,   997823,       86,  128936,  -36399
1342299097988,  1032397,       86,  133179,  -37683
1342299098188,  1047746,       86,  134978,  -38573
