time         ,iter.    ,bestScore,live    ,dead
1342348875455,     2303,      283,     278,     776
1342348875657,    40000,      283,    2182,   11262
1342348875973,    54992,      283,    2209,   14800
1342348876174,    95532,      283,    3567,   24624
1342348876374,   149518,      283,    3577,   38305
1342348876613,   167879,      283,    3707,   42137
1342348876813,   211862,      283,    3819,   53052
1342348877022,   252482,      283,    4172,   61437
1342348877275,   278575,      283,    4049,   66683
1342348877476,   340005,      283,    4299,   77861
1342348877683,   370919,      283,    4104,   83904
1342348877884,   424983,      283,    3760,   94545
1342348878157,   460653,      283,    3721,  101797
1342348878357,   524392,      283,    3406,  114354
1342348878575,   550965,      283,    3342,  119626
1342348878775,   615927,      283,    3291,  130807
1342348878990,   642356,      283,    3136,  135553
1342348879190,   705000,      283,    3274,  147522
1342348879390,   731306,      283,    3291,  151320
1342348879590,   789423,      283,    3638,  161446
1342348879844,   817875,      283,    3826,  166284
1342348880044,   874984,      283,    4172,  175313
1342348881779,   905016,      283,    4769,  179926
1342348881979,   945115,      283,    4903,  187312
1342348882289,   989345,      283,    4864,  194288
1342348882489,  1040000,      283,    4772,  202537
1342348882793,  1080402,      283,    4914,  208882
1342348882993,  1141872,      283,    4731,  218690
1342348883218,  1171857,      283,    4657,  223272
1342348883418,  1233558,      283,    4676,  233658
1342348883656,  1263528,      283,    4236,  239511
1342348883856,  1324669,      283,    3123,  249314
1342348884069,  1357553,      283,    2715,  252154
1342348884269,  1415636,      283,    1779,  263136
1342348884487,  1446832,      283,    1553,  268986
1342348884687,  1504556,      283,     823,  278167
1342348884891,  1534430,      283,     805,  282130
1342348885091,  1593345,      283,     778,  289720
1342348885298,  1624417,      283,     978,  293677
1342348885498,  1683517,      283,    1183,  301156
1342348885698,  1714891,      283,     960,  305538
1342348885898,  1773833,      283,       0,  314126
