time         ,iter.    ,bestScore,live    ,dead
1342298658224,      867,      208,     189,     146
1342298658424,    44058,      210,     931,    9568
1342298658624,    89392,      210,    2158,   18039
1342298658824,   137626,      210,    2624,   25028
1342298659024,   170147,      210,    3196,   29646
1342298659224,   222443,      210,    3584,   37314
1342298659443,   246784,      210,    3795,   39793
1342298659643,   289823,      210,    4121,   45684
1342298659906,   336537,      210,    4043,   53226
1342298660106,   384530,      210,    4173,   60651
1342298660329,   419216,      210,    4172,   65313
1342298660529,   454921,      210,    4131,   69904
1342298660729,   500357,      210,    4087,   77129
1342298660929,   536109,      210,    4056,   81664
1342298661129,   584286,      210,    4050,   88166
1342298661329,   612093,      210,    4061,   91391
1342298661535,   641767,      210,    4114,   95111
1342298661775,   673842,      210,    4019,   99035
1342298661975,   725323,      210,    3864,  105523
1342298662185,   760377,      210,    3826,  109835
1342298662393,   796750,      210,    3611,  112684
1342298662601,   823566,      210,    3591,  115104
1342298662802,   854337,      210,    3805,  117767
1342298663002,   902894,      210,    3481,  121567
1342298663202,   935327,      210,    3430,  124502
1342298663402,   967199,      210,    3621,  128116
1342298663674,  1017412,      210,    3883,  133156
1342298663874,  1067219,      210,    4330,  137740
1342298664169,  1101541,      210,    4315,  140301
1342298664379,  1137686,      210,    4561,  143686
1342298664580,  1174598,      210,    4832,  147688
1342298664780,  1202352,      210,    5203,  149985
1342298664991,  1253909,      210,    4963,  156058
1342298665191,  1284736,      210,    4842,  158139
1342298665392,  1321029,      210,    4678,  163639
1342298665618,  1349224,      210,    4764,  168271
1342298665818,  1398937,      210,    4795,  173610
1342298666073,  1434081,      210,    4761,  176784
1342298666274,  1485241,      210,    4715,  182180
1342298666474,  1512040,      210,    4758,  185653
1342298667771,  1522470,      210,    4739,  187551
1342298667972,  1550357,      210,    4857,  191752
1342298668172,  1583503,      210,    4896,  196344
1342298668380,  1593767,      210,    4859,  198147
