time         ,iter.    ,bestScore,live    ,dead
1342298898225,        0,        0,       1,      -1
1342298898425,    70043,      126,    4752,   11446
1342298898625,   117794,      126,    7141,   18047
1342298898825,   194004,      126,    9992,   28431
1342298899025,   234944,      126,   11007,   33170
1342298899229,   289087,      126,   12679,   39005
1342298899480,   337055,      126,   14120,   44784
1342298899680,   411685,      126,   15723,   52848
1342298899880,   454089,      126,   17405,   57172
1342298900090,   522840,      126,   18489,   63947
1342298900290,   558668,      126,   19732,   67113
1342298900509,   629520,      126,   23330,   72969
1342298900709,   670725,      126,   25018,   76384
1342298900909,   745953,      126,   26833,   84502
1342298901110,   774523,      126,   27228,   87755
1342298901310,   845852,      126,   29855,   94286
1342298901511,   884712,      126,   30616,   98773
1342298901711,   953724,      126,   32604,  105927
1342298901911,   994367,      126,   33203,  110150
1342298902171,  1057329,      126,   34735,  115501
1342298902371,  1128667,      126,   36443,  121662
1342298902571,  1169853,      126,   37056,  124815
1342298902771,  1240998,      126,   38371,  131131
1342298902971,  1279450,      126,   39664,  134232
1342298903171,  1351658,      126,   41282,  142169
1342298903371,  1368469,      126,   41432,  143793
