time         ,iter.    ,bestScore,live    ,dead
1342299211063,        0,        0,       1,      -1
1342299211263,    74834,      137,     790,   15673
1342299211463,   122948,      137,    1071,   24445
1342299211663,   193865,      137,    1379,   37113
1342299211863,   240635,      137,    1467,   43402
1342299212063,   312237,      137,    1548,   52602
1342299212263,   352956,      137,    1474,   57450
1342299212463,   424407,      137,    1274,   65172
1342299212663,   467523,      137,    1061,   69939
1342299212941,   539737,      137,     931,   81429
1342299213141,   582423,      137,       0,   86567
