time         ,iter.    ,bestScore,live    ,dead
1342299183120,        0,        0,       1,      -1
1342299183320,    65972,       22,    9510,    1681
1342299183558,   127961,       22,   17463,    2969
1342299183758,   203903,       22,   26268,    3975
1342299183976,   256573,       22,   32172,    4530
1342299184180,   334204,       22,   40674,    5004
1342299184390,   380184,       22,   45233,    5510
1342299184590,   455233,       22,   53198,    5576
1342299184791,   496869,       22,   57245,    5387
1342299184991,   574352,       22,   64322,    5540
1342299185191,   616458,       22,   67887,    5984
1342299185392,   693248,       22,   74900,    6368
1342299185592,   736438,       22,   77948,    6822
1342299185792,   811841,       22,   84319,    6202
1342299185992,   855406,       22,   87507,    7192
1342299186192,   926918,       22,   93205,    7073
1342299186393,   966532,       22,   96295,    7227
1342299186593,  1041135,       22,  102616,    6323
1342299186807,  1095821,       22,  107052,    5358
1342299187008,  1170591,       22,  113044,    4163
1342299187210,  1216517,       22,  116652,    3845
1342299187410,  1291811,       22,  122042,    4092
1342299187610,  1334563,       22,  125028,    3930
1342299187823,  1413124,       22,  131074,    3351
1342299188023,  1456322,       22,  134452,    2431
1342299188223,  1493223,       22,  137306,    1670
