time         ,iter.    ,bestScore,live    ,dead
1342298303184,     1494,       21,     211,      64
1342298303397,    75223,       21,    5821,   -1034
1342298303599,   132482,       21,    9811,   -3396
1342298305840,   143654,       21,   10547,   -3721
1342298306040,   206111,       21,   14945,   -6795
1342298306240,   285328,       21,   20164,  -10425
1342298308298,   288852,       21,   20416,  -10627
1342298308498,   364509,       21,   25651,  -14533
1342298317380,   433834,       21,   30155,  -17762
1342298317581,   433834,       21,   30155,  -17762
