time         ,iter.    ,bestScore,live    ,dead
1342299131442,        0,        0,       0,       0
1342299131689,    98552,        0,     485,    1893
1342299131889,   224174,        0,    6755,   -4377
1342299132089,   326869,        0,   11344,   -8966
1342299132309,   448503,        0,   15307,  -12929
1342299132516,   575226,        0,   21428,  -19051
1342299132716,   685144,        0,   25424,  -23046
1342299132931,   800404,        0,   29644,  -27266
1342299133131,   931266,        0,   33990,  -31612
1342299133331,  1045745,        0,   39190,  -36812
1342299133531,  1164723,        0,   43483,  -41105
1342299133739,  1299363,        0,   49217,  -46839
1342299133955,  1423844,        0,   54354,  -51976
1342299134155,  1537232,        0,   57512,  -55134
1342299134356,  1662113,        0,   60964,  -58586
1342299134556,  1769633,        0,   64181,  -61803
1342299134756,  1875693,        0,   68990,  -66612
1342299134956,  1998836,        0,   74664,  -72286
1342299135156,  2101405,        0,   79287,  -76909
1342299135389,  2224794,        0,   85482,  -83104
1342299135589,  2351663,        0,   91393,  -89015
1342299135801,  2448970,        0,   96517,  -94139
1342299136001,  2575671,        0,  102350,  -99972
1342299136201,  2677053,        0,  106852, -104474
1342299136402,  2770116,        0,  111490, -109112
1342299136602,  2797634,        0,  112802, -110424
