time         ,iter.    ,bestScore,live    ,dead
1342295077046,        0,        0,       0,       0
1342295077269,    16358,      405,    1760,    2044
1342295077476,    53006,      414,    4257,    6296
1342295078133,    67288,      414,    4698,    8029
1342295078333,   109150,      414,    6357,   13248
1342295078541,   144588,      414,    8377,   17587
1342295078741,   185930,      414,    9646,   22892
1342295078941,   213987,      414,   11022,   25717
1342295079141,   259310,      414,   11428,   32087
1342295079376,   289735,      415,   12945,   36066
1342295079577,   327547,      415,   14339,   40270
1342295079823,   361838,      415,   15795,   44301
1342295080023,   401154,      415,   17365,   49280
1342295080240,   430381,      415,   18141,   53073
1342295080440,   470838,      415,   20332,   57412
1342295080679,   501710,      415,   21547,   61485
1342295080879,   541185,      415,   22085,   66999
1342295081860,   570010,      415,   22862,   70719
1342295082104,   603784,      415,   23377,   75303
1342295082375,   640209,      415,   23952,   80114
1342295082575,   679386,      415,   25460,   83671
1342295082843,   712189,      419,   25971,   87289
1342295083044,   748937,      421,   26514,   91410
1342295083244,   780537,      421,   27381,   95044
1342295083444,   804228,      421,   27751,   98220
1342295083644,   837260,      421,   28823,  101153
1342295083844,   857054,      421,   29178,  103727
1342295084061,   896482,      421,   29877,  107457
1342295084275,   920519,      421,   30479,  110358
1342295084475,   959946,      422,   30736,  114743
1342295084746,   989969,      422,   30809,  118247
1342295084946,  1024983,      422,   31043,  121840
1342295085196,  1058409,      422,   31061,  124923
1342295085396,  1092722,      422,   31127,  128729
1342295085628,  1123590,      422,   31117,  132991
1342295085828,  1159897,      422,   31683,  137129
1342295086081,  1192115,      422,   31906,  140955
1342295086281,  1223434,      422,   32315,  143386
1342295087759,  1257251,      422,   32470,  146761
1342295087961,  1257251,      422,   32470,  146761
