time         ,iter.    ,bestScore,live    ,dead
1342345749310,        0,        0,       1,      -1
1342345749510,    57249,       86,    1751,    2778
1342345749710,    93577,       86,    2301,    4871
1342345749945,   137716,       86,    2878,    6090
1342345750146,   197107,       86,    3139,    7347
1342345750346,   233061,       86,    3387,    8643
1342345750619,   287998,       86,    3395,   10591
1342345750819,   348715,       86,    4073,   12880
1342345751019,   379874,       86,    4292,   14115
1342345751294,   432853,       86,    4460,   14930
1342345751495,   492022,       86,    4860,   19201
1342345751695,   521698,       86,    5110,   20778
1342345751955,   571479,       86,    5596,   22392
1342345752156,   629970,       86,    5745,   24795
1342345752357,   660923,       86,    6064,   26171
1342345752613,   708951,       86,    6071,   27981
1342345752813,   767481,       86,    6391,   29127
1342345753013,   800560,       86,    6807,   30900
1342345753264,   846805,       86,    7472,   32509
1342345753464,   905189,       86,    7539,   33806
1342345753664,   939646,       86,    7475,   34424
1342345753925,   990351,       86,    7662,   35054
1342345754125,  1048943,       86,    7951,   37439
1342345754326,  1083482,       86,    8574,   39421
1342345754604,  1137039,       86,    9094,   42359
1342345754804,  1197394,       86,    9751,   44673
1342345755004,  1232732,       86,    9819,   45857
1342345755290,  1290245,       86,   10274,   47799
1342345755490,  1351230,       86,   10583,   50811
1342345755690,  1376677,       86,   10685,   51808
1342345755890,  1437259,       86,   10979,   53492
1342345756090,  1466444,       86,   11002,   54298
1342345756387,  1524240,       86,   11318,   55114
1342345756587,  1584464,       86,   11373,   57396
1342345756787,  1612023,       86,   11530,   57689
1342345756987,  1671015,       86,   11830,   60086
1342345757187,  1701483,       86,   11858,   61769
1342345757454,  1750837,       86,   11680,   63026
1342345757655,  1808445,       86,   12052,   64267
1342345757860,  1836336,       86,   12037,   64526
1342345758162,  1894921,       86,   11799,   66143
1342345758362,  1954313,       86,   11732,   68945
1342345758562,  1979056,       86,   11785,   69466
1342345758855,  2033587,       86,   11598,   70426
1342345759055,  2090879,       86,   12085,   72874
1342345759255,  2118869,       86,   12665,   74598
1342345759531,  2168687,       86,   12830,   76647
1342345759731,  2228724,       86,   12901,   77987
1342345759931,  2259768,       86,   12911,   79209
1342345760196,  2305860,       86,   13433,   81504
1342345760396,  2367497,       86,   12983,   83945
1342345760596,  2395380,       86,   13137,   85320
1342345760859,  2446579,       86,   13182,   87053
1342345761066,  2507130,       86,   13749,   89579
1342345761266,  2544781,       86,   13794,   91235
1342345761472,  2588859,       86,   13250,   92323
1342345761672,  2648456,       86,   13391,   93048
1342345761872,  2692694,       86,   13142,   93711
1342345762072,  2733663,       86,   12812,   94914
1342345762321,  2788664,       86,   13023,   95963
1342345762521,  2845767,       86,   13259,   97747
1342345762722,  2884152,       86,   13994,   98713
1342345762938,  2919625,       86,   13957,   99636
1342345763138,  2978857,       86,   13961,  102540
1342345763338,  3010531,       86,   13907,  103792
1342345763585,  3055452,       86,   13755,  105544
1342345763785,  3115052,       86,   13603,  107322
1342345763985,  3145844,       86,   13794,  108905
1342345764262,  3195226,       86,   14064,  110901
1342345764463,  3209289,       86,   14269,  111737
