time         ,iter.    ,bestScore,live    ,dead
1342298158111,        0,        0,       0,       0
1342298158311,    12573,      138,     627,    3363
1342298161312,    13382,      138,     630,    3591
1342298161512,    20914,      138,     927,    5509
1342298161712,    29104,      138,    1148,    7597
1342298161912,    41089,      138,    1263,   10490
1342298164503,    41143,      138,    1261,   10499
1342298164703,    48204,      138,    1372,   12066
1342298164903,    60817,      138,    1480,   15136
1342298167516,    62998,      138,    1456,   15622
1342298167755,    72063,      138,    1420,   17787
1342298170581,    83369,      138,    1389,   20467
1342298170781,    83369,      138,    1389,   20468
