time         ,iter.    ,bestScore,live    ,dead
1342295088595,        0,        0,       1,      -1
1342295088795,    16693,       67,    4140,     523
1342295088995,    69267,      174,   14124,    1455
1342295089297,    86967,      174,   17548,    1764
1342295089500,   133590,      192,   23065,    5214
1342295089701,   170749,      192,   25473,    9208
1342295089905,   190545,      192,   26247,   11972
1342295090105,   241407,      192,   28624,   17819
1342295090305,   276548,      192,   29905,   22269
1342295090505,   338767,      192,   33234,   28441
1342295090752,   371110,      192,   34511,   32458
1342295090952,   430762,      192,   34996,   39929
1342295091199,   468947,      192,   35912,   44211
1342295091399,   528509,      192,   39077,   49438
1342295091622,   566244,      192,   40324,   53961
1342295091822,   619972,      192,   43559,   57687
1342295092127,   660672,      192,   44669,   62158
1342295092335,   713979,      192,   46627,   67412
1342295092535,   756632,      192,   49922,   69072
1342295093990,   761814,      192,   50330,   69183
1342295094191,   824376,      192,   53018,   74989
1342295094632,   854161,      192,   53418,   77965
1342295094832,   915010,      192,   55211,   83741
1342295095075,   947909,      192,   57014,   86244
1342295095275,  1008656,      192,   58965,   91740
1342295095476,  1046519,      192,   60359,   94991
1342295095679,  1113176,      192,   62751,  100565
1342295095883,  1150035,      192,   64377,  103577
1342295096083,  1215625,      192,   66490,  109887
1342295096293,  1246914,      192,   67530,  112277
1342295096493,  1309064,      192,   69727,  116618
1342295096702,  1345829,      192,   71448,  119241
1342295096902,  1396365,      192,   73697,  122956
1342295097247,  1443884,      192,   76148,  125209
1342295097447,  1511691,      192,   77448,  130564
1342295098323,  1549938,      192,   79900,  132501
1342295098523,  1611716,      192,   82085,  136920
1342295098723,  1624632,      192,   82582,  138099
