time         ,iter.    ,bestScore,live    ,dead
1342294796453,        0,        0,       1,      -1
1342294796654,    18030,       67,    3257,    1282
1342294796854,    72508,      190,   11182,    4733
1342294798154,    82609,      190,   12431,    5198
1342294798354,   142038,      198,   19545,    9235
1342294798554,   185350,      202,   21535,   15239
1342294798755,   241571,      202,   23547,   23302
1342294798955,   277039,      202,   25556,   26890
1342294799231,   325249,      202,   28220,   31307
1342294799431,   380966,      202,   31340,   36752
1342294799632,   405016,      202,   32901,   38903
1342294799832,   460695,      202,   34491,   46552
1342294800032,   488797,      202,   36194,   49222
1342294800232,   545230,      202,   38536,   55425
1342294800432,   577282,      202,   39281,   59836
1342294800711,   626851,      202,   39980,   68024
1342294800912,   678231,      202,   41606,   73774
1342294801112,   710120,      202,   43294,   76426
1342294801312,   767307,      202,   45662,   82701
1342294801512,   807662,      202,   47579,   86547
1342294803059,   854157,      202,   49955,   89168
1342294803259,   910006,      202,   51441,   95077
1342294803469,   957666,      202,   53209,   98948
1342294803741,  1012671,      202,   56426,  101020
1342294803941,  1066399,      202,   59366,  104608
1342294804141,  1094611,      202,   60680,  106406
1342294804341,  1151961,      202,   62707,  111925
1342294804541,  1184933,      202,   64165,  114822
1342294804743,  1243527,      202,   66574,  119117
1342294804943,  1271921,      202,   68121,  120757
1342294805143,  1325607,      202,   70263,  125334
1342294805343,  1340166,      202,   70303,  127540
1342294805543,  1399829,      202,   70513,  135394
1342294805743,  1432505,      202,   70797,  139250
1342294805944,  1490000,      202,   71026,  146644
1342294806144,  1527531,      202,   71185,  151530
1342294806344,  1589643,      202,   71599,  157236
1342294806544,  1602654,      202,   71710,  158849
