time         ,iter.    ,bestScore,live    ,dead
1342294780576,        0,        0,       0,       0
1342294780776,     3140,      288,     270,     679
1342294780976,     6232,      288,     454,    1381
1342294781176,    11363,      288,     619,    2585
1342294781376,    20000,      288,     732,    4934
1342294781576,    31356,      288,     753,    7886
1342294781776,    61049,      288,    1130,   14583
1342294781976,    89088,      288,    1299,   20919
1342294782176,   123427,      288,    1586,   29253
1342294782376,   143339,      288,    1405,   34120
1342294782576,   185966,      288,    1254,   43290
1342294782776,   210754,      288,    1183,   47970
1342294782976,   245052,      288,    1262,   52927
1342294783176,   258346,      288,    1389,   54877
1342294783376,   291888,      288,    1002,   60167
1342294783610,   321706,      288,    1325,   64855
1342294783810,   365234,      288,    1349,   72180
1342294784020,   390032,      288,    1523,   75735
1342294784220,   424748,      288,    1385,   81530
1342294784431,   455980,      288,    1291,   84333
1342294784631,   496043,      288,    1144,   89783
1342294785193,   518040,      288,    1144,   92612
1342294785393,   555856,      288,    1002,   97303
1342294785609,   582120,      288,     950,   99682
1342294785809,   615768,      288,       0,  101911
