time         ,iter.    ,bestScore,live    ,dead
1342298798212,        0,        0,       0,       0
1342298798412,    53626,      278,    4925,    9244
1342298798617,    84894,      278,    6953,   13846
1342298798817,   137539,      278,   10288,   22299
1342298799018,   170657,      278,   12359,   27312
1342298799218,   220765,      278,   14150,   36671
1342298799418,   250010,      278,   14656,   42035
1342298799618,   308807,      278,   15490,   52593
1342298799821,   341399,      278,   16537,   57440
1342298800021,   395945,      278,   18458,   65343
1342298800221,   427130,      278,   19885,   70030
1342298800421,   477208,      278,   21684,   77782
1342298800624,   504050,      280,   22164,   81646
1342298800824,   558628,      280,   23069,   87662
1342298801528,   576942,      280,   23209,   90452
1342298801728,   631022,      280,   24355,   96496
1342298801929,   671886,      280,   25169,  100416
1342298802129,   722213,      280,   25781,  105313
1342298802329,   751447,      280,   26397,  108094
1342298802529,   799265,      280,   27004,  114472
1342298802738,   828775,      280,   27075,  117703
1342298802938,   880903,      280,   27342,  124524
1342298803139,   915759,      280,   27743,  130157
1342298803339,   934732,      280,   28307,  131965
