time         ,iter.    ,bestScore,live    ,dead
1342298922927,        0,        0,       0,      -1
1342298923171,    60996,        0,    3563,    -349
1342298923371,   137596,        0,    7906,   -3565
1342298923571,   193235,        0,   11403,   -6264
1342298923784,   274053,        0,   16282,  -10205
1342298923984,   334954,        0,   20193,  -13440
1342298924184,   409051,        0,   24546,  -17366
1342298924384,   468456,        0,   28017,  -20440
1342298924584,   542264,        0,   32644,  -24715
1342298924790,   603929,        0,   36433,  -28369
1342298924992,   679294,        0,   40708,  -32440
1342298925192,   735308,        0,   43621,  -35213
1342298925392,   804337,        0,   47058,  -38364
1342298925592,   867628,        0,   50606,  -41610
1342298925792,   941110,        0,   54705,  -45461
1342298925992,  1002612,        0,   58827,  -49440
1342298926192,  1077413,        0,   63039,  -53552
1342298926393,  1133320,        0,   66373,  -56757
1342298926628,  1205459,        0,   70554,  -60815
1342298926841,  1287506,        0,   74746,  -64844
1342298927041,  1345558,        0,   78206,  -68243
1342298927241,  1421181,        0,   82246,  -72164
1342298927441,  1482332,        0,   85595,  -75349
1342298927641,  1556984,        0,   89781,  -79400
1342298927841,  1617574,        0,   93138,  -82598
1342298928041,  1649541,        0,   94924,  -84266
