time         ,iter.    ,bestScore,live    ,dead
1342299098392,        0,        0,       1,      -1
1342299098700,    83972,       57,    1267,    6238
1342299098900,   157837,       57,    1813,    8757
1342299099101,   218748,       57,    2151,    9824
1342299099301,   279557,       57,    2054,   10993
1342299099501,   354867,       57,    2077,   12731
1342299099701,   416443,       57,    2055,   13346
1342299099901,   485656,       57,    2285,   13956
1342299100101,   564024,       57,    2631,   14132
1342299100301,   632015,       57,    2692,   14584
1342299100501,   688732,       57,    2783,   14977
1342299100701,   723976,       57,    2818,   15185
1342299100901,   768101,       57,    2879,   15593
1342299101101,   831222,       57,    3014,   15860
1342299101302,   896645,       57,    3432,   15766
1342299101508,   964871,       57,    3352,   16406
1342299101708,  1029088,       57,    3279,   17463
1342299101908,  1096700,       57,    3251,   17707
1342299102130,  1162982,       57,    3147,   18278
1342299102330,  1232973,       57,    3135,   18298
1342299102530,  1297060,       57,    3157,   18312
1342299102730,  1362687,       57,    3171,   18418
1342299102930,  1436951,       57,    3205,   18397
1342299103130,  1504276,       57,    3207,   18399
1342299103330,  1573269,       57,    3200,   18506
1342299103531,  1596342,       57,    3214,   18536
