time         ,iter.    ,bestScore,live    ,dead
1342298054083,        0,        0,       0,       0
1342298054294,     5317,       22,     686,     415
1342298054496,    20710,       22,    2562,     967
1342298054723,    42433,       22,    4997,    1037
1342298054923,    45778,       22,    5426,    1073
1342298055123,    47840,       22,    5644,    1023
1342298055323,    50092,       22,    5879,    1022
1342298055523,    52111,       22,    6112,    1102
1342298055724,    54024,       22,    6322,    1040
1342298055924,    55462,       22,    6464,     982
1342298056124,    57179,       22,    6649,     958
1342298056324,    58793,       22,    6825,     956
1342298056525,    60264,       22,    6968,     959
1342298056725,    61621,       22,    7126,     895
1342298056925,    62718,       22,    7249,     894
1342298057126,    63857,       22,    7466,     870
1342298057453,    64046,       22,    7498,     848
1342298057654,    68516,       22,    8062,     700
1342298057854,    81613,       22,    9502,     317
1342298058054,   100616,       22,   11833,     -72
1342298058257,   120058,       22,   13913,    -571
1342298060280,   135355,       22,   15695,    -661
1342298060480,   139263,       22,   16142,    -941
1342298060680,   143719,       22,   16576,   -1191
1342298060880,   156833,       22,   18068,   -1812
1342298061080,   172039,       22,   19844,   -2315
1342298061295,   180560,       22,   20835,   -2666
1342298061496,   190537,       22,   22087,   -2871
1342298061697,   203370,       22,   23360,   -3625
1342298061897,   223228,       22,   25676,   -4533
1342298062123,   230964,       22,   26509,   -4951
1342298062323,   242419,       22,   27846,   -5145
1342298062524,   253305,       22,   28978,   -5735
1342298062724,   271459,       22,   30966,   -6273
1342298062973,   276713,       22,   31523,   -6657
1342298063173,   283503,       22,   32214,   -6991
1342298063375,   308163,       22,   35274,   -8364
1342298063704,   325677,       22,   37094,   -8947
1342298063908,   334305,       22,   37999,   -9306
1342298064152,   341444,       22,   38734,   -9820
1342298064352,   341444,       22,   38735,   -9820
