time         ,iter.    ,bestScore,live    ,dead
1342298351060,        0,        0,       0,       0
1342298351260,    45603,      135,    1557,   10617
1342298351912,    77823,      135,    2303,   16881
1342298352112,   120362,      135,    2668,   25418
1342298354532,   149760,      135,    3008,   31276
1342298354732,   193639,      135,    3188,   37687
1342298356874,   212764,      135,    3141,   40629
1342298357074,   250759,      135,    3194,   47747
1342298359157,   270000,      135,    3143,   51664
1342298359357,   313497,      135,    3119,   57773
1342298361910,   321098,      135,    3113,   59108
1342298362110,   321098,      135,    3113,   59108
