time         ,iter.    ,bestScore,live    ,dead
1342348916687,        0,        0,       1,      -1
1342348916888,    39569,       60,     672,    9348
1342348917088,    98947,       60,     984,   22858
1342348917288,   139900,       60,     996,   30422
1342348917518,   186183,       60,    1394,   38815
1342348917718,   239631,       60,    1411,   47751
1342348917918,   273040,       60,    1278,   54603
1342348918119,   329068,       60,    1471,   65113
1342348918319,   361967,       60,    1571,   70811
1342348918601,   419474,       60,    1647,   81010
1342348918801,   475272,       60,    1634,   91255
1342348919001,   502765,       60,    1198,   95015
1342348919201,   557882,       60,     696,  104451
1342348919401,   580822,       60,     622,  107324
1342348919620,   645898,       60,     372,  116068
1342348919824,   683039,       60,     399,  119945
1342348920024,   737693,       60,       0,  125596
