time         ,iter.    ,bestScore,live    ,dead
1342299059941,        0,        0,       0,       0
1342299060141,    72877,       19,   14283,    -495
1342299060341,   112423,       19,   21710,   -2154
1342299060541,   187355,       19,   35376,   -6817
1342299060768,   229363,       19,   43068,  -10045
1342299060970,   298258,       19,   55413,  -15294
1342299061247,   348034,       19,   64948,  -20253
1342299061447,   420754,       19,   78475,  -28598
1342299061691,   462875,       19,   85802,  -32992
1342299061891,   538483,       19,   99263,  -40774
1342299062121,   578697,       19,  106792,  -45482
1342299062321,   653914,       19,  120615,  -54011
1342299063118,   693477,       19,  127438,  -58756
1342299063318,   766895,       19,  140457,  -67201
1342299063532,   817571,       19,  149121,  -72685
1342299063732,   882439,       19,  161506,  -81458
1342299063949,   921777,       19,  168878,  -86681
1342299064149,   994811,       19,  182547,  -96129
1342299064367,  1036150,       19,  190018, -101671
1342299064567,  1108728,       19,  203214, -111581
1342299064790,  1150002,       19,  210415, -117003
1342299064990,  1205855,       19,  220359, -124171
