time         ,iter.    ,bestScore,live    ,dead
1342298876906,        0,        0,       1,      -1
1342298877106,   128969,        0,    5375,   -2997
1342298877306,   208247,        0,   11151,   -8773
1342298877507,   323231,        0,   18740,  -16362
1342298877707,   419525,        0,   24751,  -22373
1342298877909,   537705,        0,   32164,  -29786
1342298878109,   633761,        0,   37335,  -34956
1342298878309,   750849,        0,   44071,  -41693
1342298878509,   842897,        0,   49112,  -46734
1342298878744,   959291,        0,   55131,  -52753
1342298878944,  1075455,        0,   61889,  -59511
1342298879152,  1167056,        0,   66597,  -64219
1342298879380,  1301842,        0,   73225,  -70847
1342298879580,  1398630,        0,   77690,  -75312
1342298879788,  1518145,        0,   83878,  -81500
1342298879988,  1613247,        0,   88388,  -86010
1342298880188,  1730585,        0,   94013,  -91635
1342298880390,  1824793,        0,   99005,  -96626
1342298880608,  1928331,        0,  104082, -101704
1342298880808,  2048997,        0,  109728, -107350
1342298881008,  2136463,        0,  113901, -111523
1342298881208,  2255689,        0,  120280, -117902
1342298881408,  2355728,        0,  125341, -122963
1342298881608,  2473885,        0,  130886, -128508
1342298881809,  2572068,        0,  135181, -132803
1342298882009,  2628669,        0,  137695, -135317
