time         ,iter.    ,bestScore,live    ,dead
1342298630783,        0,        0,       0,       0
1342298630983,    86767,       21,    6690,   -1471
1342298631208,   147319,       21,   10815,   -3820
1342298631409,   199714,       21,   14497,   -6460
1342298631609,   284607,       21,   20107,  -10386
1342298631809,   347976,       21,   24612,  -13657
1342298632009,   435071,       21,   30246,  -17753
1342298632218,   495357,       21,   34781,  -21712
1342298632431,   560000,       21,   38993,  -25218
1342298632631,   592532,       21,   41246,  -27084
1342298632831,   679114,       21,   46634,  -31522
1342298633031,   738716,       21,   50141,  -34017
1342298633231,   825827,       21,   56444,  -39490
1342298633432,   870597,       21,   59413,  -42210
1342298633632,   918655,       21,   62519,  -44850
1342298633832,  1007794,       21,   68543,  -50140
1342298634032,  1064850,       21,   72717,  -54126
1342298634232,  1152883,       21,   78512,  -59347
1342298634433,  1185963,       21,   80277,  -60830
1342298634633,  1260396,       21,   84270,  -64235
1342298634865,  1329603,       21,   89906,  -69558
1342298635065,  1416267,       21,   96359,  -75557
1342298635850,  1479088,       21,  100998,  -79964
1342298636050,  1535025,       21,  104600,  -83152
1342298636250,  1583985,       21,  107725,  -85865
1342298636468,  1632424,       21,  110599,  -88588
1342298636668,  1717444,       21,  115976,  -93487
1342298636868,  1775713,       21,  119337,  -96535
1342298637069,  1861462,       21,  125141, -101698
1342298637277,  1924547,       21,  128811, -105236
1342298637477,  1973675,       21,  131970, -108007
1342298637678,  2060405,       21,  136948, -112657
1342298637878,  2120347,       21,  140504, -115770
1342298638078,  2204055,       21,  146747, -121485
1342298638278,  2256745,       21,  151436, -125731
1342298638480,  2303615,       21,  154661, -128761
1342298638681,  2323545,       21,  155986, -130060
1342298638881,  2380695,       21,  159800, -133683
1342298639081,  2468291,       21,  166064, -139619
1342298639282,  2533462,       21,  170550, -143867
1342298639482,  2601362,       21,  175059, -148136
1342298639724,  2678018,       21,  180103, -152799
1342298639924,  2765865,       21,  186313, -158788
1342298640142,  2830111,       21,  190767, -163118
1342298640347,  2902984,       21,  195805, -167825
1342298640548,  2955383,       21,  199368, -171266
1342298640756,  3020142,       21,  203644, -175488
1342298640956,  3032621,       21,  204629, -176439
