time         ,iter.    ,bestScore,live    ,dead
1342298804978,       32,       23,       8,       4
1342298805179,    41327,      135,    2686,    8775
1342298805417,    85529,      135,    3196,   19190
1342298805618,   141324,      135,    3179,   31682
1342298805818,   174156,      135,    3220,   38583
1342298806018,   224097,      135,    3132,   46589
1342298806222,   257775,      135,    2973,   52134
1342298806427,   310303,      135,    2642,   60285
1342298806627,   340862,      135,    2470,   64894
1342298806827,   397635,      135,    1881,   73860
1342298807027,   429336,      135,    1520,   78910
1342298807227,   481361,      135,    1234,   87481
1342298807433,   505101,      135,    1038,   91007
1342298807633,   544212,      135,       0,   99333
