time         ,iter.    ,bestScore,live    ,dead
1342345631432,        0,        0,       1,      -1
1342345631632,    67314,      210,    1584,   17236
1342345631832,   114643,      210,    2399,   25076
1342345632032,   184417,      210,    2794,   37665
1342345632589,   233798,      210,    2903,   46708
1342345632789,   305395,      210,    3083,   58896
1342345632989,   355693,      210,    2930,   66985
1342345633196,   428632,      210,    3130,   79835
1342345633396,   463353,      210,    3449,   86199
1342345633596,   527581,      210,    4191,   94930
1342345633796,   554649,      210,    4468,   98576
1342345633996,   624133,      210,    5282,  108873
1342345634197,   654382,      210,    5709,  113159
1342345634397,   722597,      210,    6080,  122536
1342345634598,   751297,      210,    6240,  125496
1342345634798,   821434,      210,    6395,  135364
1342345635000,   858202,      210,    6682,  140365
1342345635200,   926987,      210,    6975,  148623
1342345635400,   961409,      210,    6928,  154356
1342345635600,  1032427,      210,    6478,  163495
1342345635800,  1066217,      210,    6509,  167767
1342345636000,  1135021,      210,    6020,  176264
1342345636200,  1170289,      210,    5920,  178258
1342345636405,  1241793,      210,    5409,  185834
1342345636605,  1280876,      210,    5396,  189719
1342345636805,  1343564,      210,    4930,  195710
1342345637022,  1360610,      210,    4809,  197658
1342345637222,  1434068,      210,    3999,  204741
1342345637427,  1466488,      210,    3785,  208536
1342345637627,  1544997,      210,    1902,  219849
1342345638662,  1574002,      210,    1507,  223582
1342345638862,  1651920,      210,     799,  231941
1342345639062,  1709766,      210,     248,  238795
1342345639320,  1773733,      210,      30,  246143
1342345639520,  1777502,      210,       0,  246513
