time         ,iter.    ,bestScore,live    ,dead
1342298882011,        0,        0,       1,      -1
1342298882226,    62077,       20,    5384,    5537
1342298882426,   131304,       20,    9359,    9648
1342298882692,   206315,       20,   12717,   13476
1342298882892,   284287,       20,   16205,   16931
1342298883142,   343385,       20,   17864,   19311
1342298883342,   422614,       20,   20673,   21980
1342298883572,   479388,       20,   21768,   24089
1342298883772,   556256,       20,   23905,   26273
1342298884011,   615650,       20,   25470,   27732
1342298884211,   692794,       20,   27555,   29488
1342298884485,   753628,       20,   29191,   31069
1342298884685,   832502,       20,   30959,   33028
1342298885410,   892708,       20,   32221,   34441
1342298885610,   972223,       20,   34238,   35806
1342298885810,  1033538,       20,   35375,   36748
1342298886010,  1112773,       20,   36835,   37406
1342298886225,  1169671,       20,   38235,   37971
1342298886425,  1250065,       20,   40599,   38809
1342298886650,  1310112,       20,   42169,   39377
1342298886860,  1393544,       20,   44365,   40136
1342298887084,  1454076,       20,   45124,   41053
1342298887291,  1454076,       20,   45124,   41053
