time         ,iter.    ,bestScore,live    ,dead
1342299053901,        0,        0,       1,      -1
1342299054150,    48984,       89,    5043,     670
1342299054350,    91111,       89,    9364,     957
1342299054570,   133280,       89,   13463,     429
1342299054770,   182677,       89,   18434,    -477
1342299054970,   219216,       89,   22320,   -1025
1342299055170,   268616,       89,   26869,   -2292
1342299055373,   303934,       89,   30278,   -3144
1342299055573,   355447,       89,   35360,   -4317
1342299056074,   391265,       89,   38609,   -4972
1342299056274,   442243,       89,   43295,   -6473
1342299056484,   487502,       89,   47865,   -7858
1342299056684,   538173,       89,   53016,   -9264
1342299056885,   575325,       89,   56402,  -10384
1342299057085,   624455,       89,   61584,  -12398
1342299057285,   656344,       89,   64593,  -13621
1342299057494,   709886,       89,   69324,  -15191
1342299057694,   745518,       89,   72620,  -16621
1342299057895,   798351,       89,   77129,  -18083
1342299058106,   835629,       89,   80462,  -19210
1342299058306,   888700,       89,   85118,  -20826
1342299058522,   926431,       89,   88505,  -22352
1342299058722,   978372,       89,   92933,  -24045
1342299058934,  1017216,       89,   95995,  -25197
1342299059134,  1017216,       89,   95995,  -25197
