time         ,iter.    ,bestScore,live    ,dead
1342294785817,        0,        0,       0,       0
1342294786017,     7785,      121,    1508,     570
1342294786217,    21585,      390,    3705,    1451
1342294786417,    55185,      410,    7316,    5063
1342294786623,    78980,      424,    9001,    8380
1342294786823,   110000,      424,   10148,   13344
1342294787027,   135118,      424,   10906,   17343
1342294787227,   166641,      424,   11747,   22414
1342294787941,   187264,      424,   12412,   25681
1342294788141,   218895,      424,   13487,   30032
1342294788341,   245416,      424,   14344,   33750
1342294788542,   277399,      424,   15460,   38280
1342294788742,   300633,      425,   16415,   41205
1342294788942,   332651,      425,   17292,   45460
1342294789172,   356201,      425,   18160,   48449
1342294789372,   386777,      425,   18483,   52849
1342294789606,   410470,      425,   18585,   56134
1342294789806,   441994,      425,   19574,   60548
1342294790009,   462235,      425,   19799,   63442
1342294790209,   493851,      425,   20364,   67435
1342294790426,   516096,      425,   20767,   70964
1342294790626,   548736,      425,   21595,   75342
1342294790855,   568848,      425,   21707,   78171
1342294791055,   600000,      425,   22223,   82322
1342294791969,   622714,      425,   23031,   84887
1342294792169,   655360,      425,   23431,   88800
1342294792369,   684514,      425,   23880,   92735
1342294792569,   715581,      425,   24196,   96582
1342294792769,   742252,      425,   24879,   99874
1342294792969,   775016,      425,   25428,  104234
1342294793169,   796692,      425,   25568,  107162
1342294793369,   827458,      425,   26499,  110698
1342294793569,   845936,      425,   26988,  112649
1342294793780,   879149,      425,   27840,  115908
1342294793980,   891014,      425,   27895,  117587
1342294794180,   924981,      426,   28452,  121882
1342294794380,   943522,      426,   28591,  124447
1342294794580,   974474,      426,   29184,  127533
1342294794780,   992234,      426,   29711,  129052
1342294794980,  1023670,      426,   29975,  132885
1342294795189,  1048013,      426,   30101,  135441
1342294795389,  1080064,      426,   30558,  138809
1342294795589,  1105759,      426,   30985,  141505
1342294795841,  1136504,      426,   31273,  144953
1342294796041,  1136504,      426,   31273,  144953
