time         ,iter.    ,bestScore,live    ,dead
1342299015244,        0,        0,       1,      -1
1342299015529,    72697,       22,   12295,   -1844
1342299015729,   146220,       22,   24412,   -6647
1342299016248,   193352,       22,   32162,   -9849
1342299016448,   267254,       22,   44199,  -15291
1342299016648,   314042,       22,   51778,  -19530
1342299016848,   389342,       22,   63926,  -26214
1342299017078,   433984,       22,   71135,  -30809
1342299017281,   508756,       22,   82716,  -37691
1342299017508,   551497,       22,   89486,  -41974
1342299017708,   623756,       22,  101133,  -49708
1342299017932,   668936,       22,  108200,  -54213
1342299018138,   743384,       22,  119964,  -62604
1342299018362,   787259,       22,  126876,  -67963
1342299018562,   862746,       22,  138677,  -76027
1342299018786,   904165,       22,  145652,  -81146
1342299018986,   977568,       22,  157580,  -89775
1342299019847,  1022170,       22,  164600,  -94954
1342299020047,  1097301,       22,  176815, -103460
1342299020247,  1140664,       22,  183574, -108355
