time         ,iter.    ,bestScore,live    ,dead
1342298028474,        0,        0,       0,       0
1342298028674,     4787,      139,     228,    1183
1342298028874,    11047,      139,     242,    2771
1342298029075,    16672,      139,     263,    4018
1342298029275,    29692,      139,     492,    6981
1342298029476,    38840,      139,     469,    9144
1342298029704,    52305,      139,     395,   12063
1342298030749,    54190,      139,     346,   12504
1342298030950,    55964,      139,     298,   12844
1342298031150,    57830,      139,     281,   13338
1342298031350,    63245,      139,     157,   14861
1342298031550,    67077,      139,       0,   16193
