time         ,iter.    ,bestScore,live    ,dead
1342345534433,        0,        0,       1,      -1
1342345534633,    32631,      172,    2329,    2126
1342345534833,    85081,      174,    3864,    5093
1342345535036,   125231,      176,    4632,    7813
1342345535236,   178788,      178,    5510,    9939
1342345535436,   221175,      180,    6368,   12930
1342345535640,   274705,      180,    8195,   12484
1342345535840,   321664,      180,    8251,   13831
1342345536040,   376336,      184,    8788,   15480
1342345536240,   415000,      184,    8945,   16080
1342345536440,   462199,      184,    9102,   16771
1342345536691,   515230,      186,    9470,   19274
1342345536891,   570805,      188,    9743,   21605
1342345537131,   619322,      188,    9398,   23610
1342345537331,   674633,      188,    9688,   25127
1342345537555,   720615,      188,   10418,   26579
1342345537755,   776266,      188,   10602,   27632
1342345537997,   822517,      188,   10826,   28676
1342345538197,   876319,      188,   12156,   29307
1342345538420,   919181,      188,   11938,   30968
1342345538620,   975400,      188,   12471,   30765
1342345538843,  1017879,      188,   12395,   31039
1342345539043,  1075427,      188,   12515,   31764
1342345539250,  1111802,      188,   12862,   32193
1342345539450,  1164735,      188,   14320,   35074
1342345539668,  1202497,      188,   14722,   37310
1342345539868,  1257046,      188,   16375,   39596
1342345540098,  1292313,      188,   16676,   41242
1342345540298,  1346861,      188,   18042,   44430
1342345540964,  1381108,      188,   19055,   45742
1342345541164,  1437441,      188,   19647,   48942
1342345541367,  1485801,      190,   19876,   51345
1342345541573,  1542131,      190,   20461,   52019
1342345541773,  1586019,      190,   20393,   53311
1342345541973,  1640157,      190,   21316,   53766
1342345542173,  1681443,      190,   21779,   53971
1342345542437,  1732296,      190,   22611,   54623
1342345542637,  1788735,      190,   22879,   54990
1342345542841,  1824816,      190,   23857,   55685
1342345543041,  1877624,      190,   24835,   58504
1342345543242,  1906631,      190,   25374,   59215
1342345543442,  1960108,      190,   27129,   63165
1342345543649,  1993970,      190,   27506,   64930
1342345543849,  2050291,      190,   27893,   67512
1342345544062,  2084389,      190,   27909,   70073
1342345544262,  2137144,      190,   29235,   76174
1342345544485,  2171738,      190,   29823,   79142
1342345544685,  2226851,      190,   30172,   82912
1342345544885,  2267452,      190,   31099,   84050
1342345545097,  2324863,      192,   32443,   88153
1342345545297,  2360547,      192,   33032,   91264
1342345545497,  2415591,      192,   33707,   94306
1342345545697,  2456572,      192,   34130,   98409
1342345545897,  2503689,      194,   35673,  102902
1342345546097,  2540685,      194,   36376,  107442
1342345546297,  2594731,      194,   37158,  110079
1342345546497,  2631073,      194,   37692,  113619
1342345546697,  2690577,      194,   38001,  119974
1342345546898,  2721947,      194,   37660,  124790
1342345547098,  2785893,      194,   38194,  135649
1342345547982,  2818025,      194,   37879,  139953
1342345548182,  2876829,      194,   38841,  146480
1342345548385,  2917191,      194,   39221,  148881
1342345548585,  2973275,      194,   39184,  151201
1342345548785,  3011320,      194,   39344,  154764
1342345548986,  3061645,      194,   39413,  157979
1342345549250,  3104767,      194,   39631,  159959
1342345549450,  3155704,      194,   39711,  161836
