time         ,iter.    ,bestScore,live    ,dead
1342298838324,        0,        0,       1,      -1
1342298838573,    35504,      109,    3553,    2779
1342298838773,    78774,      109,    6879,    6070
1342298838973,   108985,      109,    8881,    7944
1342298839173,   154635,      109,   11295,   10390
1342298839373,   186107,      109,   13133,   11559
1342298839573,   229410,      109,   15420,   13862
1342298839773,   265648,      109,   17190,   15495
1342298839974,   311004,      109,   19550,   17243
1342298840174,   344387,      109,   21399,   18167
1342298840374,   389128,      109,   23401,   20257
1342298840574,   421585,      109,   24876,   21363
1342298840774,   465338,      109,   26678,   22392
1342298840974,   497777,      109,   27929,   23108
1342298841174,   541382,      109,   29688,   24554
1342298841400,   569898,      109,   30580,   25273
1342298841600,   609761,      109,   32109,   25840
1342298841800,   641728,      109,   33399,   26925
1342298842001,   686776,      109,   35031,   27798
1342298842201,   719704,      109,   36317,   28546
1342298842401,   763588,      109,   38251,   29233
1342298842601,   796657,      109,   40284,   29973
1342298842801,   839042,      109,   42563,   30102
1342298843001,   873310,      109,   44144,   30329
1342298843203,   916274,      109,   45918,   30743
1342298843403,   944429,      109,   46770,   31677
