time         ,iter.    ,bestScore,live    ,dead
1342299193535,        0,        0,       1,      -1
1342299193742,    71280,      127,    2342,    8169
1342299193942,   118653,      127,    3001,   13200
1342299194143,   188468,      127,    4235,   18195
1342299194343,   240038,      128,    4691,   21537
1342299194580,   303885,      128,    5099,   25544
1342299194780,   373925,      129,    5387,   29463
1342299194980,   422077,      129,    5510,   32725
1342299195180,   491979,      129,    5774,   38322
1342299195380,   541697,      129,    5944,   41141
1342299195580,   607765,      129,    6081,   45355
1342299195780,   655265,      131,    6302,   47439
1342299196004,   718991,      131,    6336,   49529
1342299196211,   787878,      131,    6522,   55154
1342299196411,   832121,      131,    6575,   57686
1342299196611,   902106,      131,    6736,   60605
1342299196811,   949248,      131,    6830,   63954
1342299197015,  1007241,      131,    6741,   68232
1342299197215,  1053042,      131,    6848,   70473
1342299197470,  1116783,      131,    6725,   72067
1342299197670,  1180057,      131,    6885,   75544
1342299197870,  1223274,      131,    7111,   78356
1342299198070,  1280849,      131,    6978,   82456
1342299198270,  1322490,      131,    6852,   84739
1342299198470,  1383605,      131,    6741,   87508
1342299198670,  1401736,      131,    6833,   88201
